iterationName	gameid	time	firstRole	score	gameID	quizFailCounter	nativeEnglish	ratePartner	confused	comments	strategy	role	totalLength	eventType
single_player_sample	1261-0377cd5f-8a91-4e0e-8b01-53ea9f81e63c	1546807195115	seeker	25	1261-0377cd5f-8a91-4e0e-8b01-53ea9f81e63c	0	yes	loved	yes	no	To pick the card that was not in both combos so my partner would know which combo I was looking for, 	helper	186118	exitSurvey
