iterationName	gameid	time	score	gameID	quizFailCounter	thinksHuman	nativeEnglish	ratePartner	confused	comments	strategy	role	totalLength	eventType
full_sample	8578-8ab578f0-13a8-41ef-b116-48a4b8284854	1546217794708	15	8578-8ab578f0-13a8-41ef-b116-48a4b8284854	0	yes	yes	okay	yes	no	i didn't have one	helper	247064	exitSurvey
full_sample	8578-8ab578f0-13a8-41ef-b116-48a4b8284854	1546217827247	15	8578-8ab578f0-13a8-41ef-b116-48a4b8284854	0	yes	yes	okay	yes	It was fun thank you!	I tried to anticipate if the other person would need more than 1 card revealed even if they only asked for one,	seeker	282102	exitSurvey
