iterationName	gameid	time	trialNum	trialType	targetGoalSet	distractorGoalSet	revealedObjs	numRevealed	fullContext	eventType
full_sample	4008-3f05f5c0-7b86-405f-a5b4-1457df0f5451	1546221221808	0	catch	JC	9S	9S	1	[{"name":"QH","gridX":3,"gridY":3},{"name":"9D","gridX":2,"gridY":4},{"name":"9S","gridX":4,"gridY":4},{"name":"JC","gridX":4,"gridY":3},{"name":"2D","gridX":4,"gridY":1},{"name":"5S","gridX":1,"gridY":4},{"name":"6H","gridX":4,"gridY":2},{"name":"6D","gridX":3,"gridY":1}]	reveal
full_sample	4008-3f05f5c0-7b86-405f-a5b4-1457df0f5451	1546221250151	0	catch	JC	9S	JC	1	[{"name":"QH","gridX":3,"gridY":3},{"name":"9D","gridX":2,"gridY":4},{"name":"9S","gridX":4,"gridY":4},{"name":"JC","gridX":4,"gridY":3},{"name":"2D","gridX":4,"gridY":1},{"name":"5S","gridX":1,"gridY":4},{"name":"6H","gridX":4,"gridY":2},{"name":"6D","gridX":3,"gridY":1}]	reveal
