iterationName	gameid	time	trialNum	trialType	targetGoalSet	distractorGoalSet	revealedObjs	numRevealed	fullContext	eventType
full_sample	7586-e6c4d451-7199-4207-bbad-58d2dce6f39c	1546221256791	0	catch	KD	9C	9C	1	[{"name":"KD","gridX":2,"gridY":3},{"name":"6H","gridX":4,"gridY":4},{"name":"10D","gridX":1,"gridY":1},{"name":"9C","gridX":3,"gridY":1},{"name":"AC","gridX":2,"gridY":2},{"name":"QH","gridX":4,"gridY":3},{"name":"10C","gridX":4,"gridY":1}]	reveal
full_sample	7586-e6c4d451-7199-4207-bbad-58d2dce6f39c	1546221283240	0	catch	KD	9C	KD	1	[{"name":"KD","gridX":2,"gridY":3},{"name":"6H","gridX":4,"gridY":4},{"name":"10D","gridX":1,"gridY":1},{"name":"9C","gridX":3,"gridY":1},{"name":"AC","gridX":2,"gridY":2},{"name":"QH","gridX":4,"gridY":3},{"name":"10C","gridX":4,"gridY":1}]	reveal
full_sample	7586-e6c4d451-7199-4207-bbad-58d2dce6f39c	1546221321174	1	baseline	4S,AS	6H,6D	AS	1	[{"name":"KH","gridX":3,"gridY":1},{"name":"6H","gridX":1,"gridY":3},{"name":"6D","gridX":2,"gridY":2},{"name":"QH","gridX":2,"gridY":1},{"name":"AS","gridX":2,"gridY":4},{"name":"JC","gridX":3,"gridY":3},{"name":"4S","gridX":1,"gridY":1},{"name":"KC","gridX":4,"gridY":2}]	reveal
full_sample	7586-e6c4d451-7199-4207-bbad-58d2dce6f39c	1546221338228	1	baseline	4S,AS	6H,6D	4S	1	[{"name":"KH","gridX":3,"gridY":1},{"name":"6H","gridX":1,"gridY":3},{"name":"6D","gridX":2,"gridY":2},{"name":"QH","gridX":2,"gridY":1},{"name":"AS","gridX":2,"gridY":4},{"name":"JC","gridX":3,"gridY":3},{"name":"4S","gridX":1,"gridY":1},{"name":"KC","gridX":4,"gridY":2}]	reveal
full_sample	7586-e6c4d451-7199-4207-bbad-58d2dce6f39c	1546221390005	2	baseline	4C,7D	5C,KS	5C	1	[{"name":"KD","gridX":4,"gridY":3},{"name":"KS","gridX":2,"gridY":2},{"name":"2H","gridX":3,"gridY":2},{"name":"5C","gridX":2,"gridY":3},{"name":"7D","gridX":4,"gridY":2},{"name":"4C","gridX":4,"gridY":1}]	reveal
full_sample	7586-e6c4d451-7199-4207-bbad-58d2dce6f39c	1546221419917	2	baseline	4C,7D	5C,KS	7D	1	[{"name":"KD","gridX":4,"gridY":3},{"name":"KS","gridX":2,"gridY":2},{"name":"2H","gridX":3,"gridY":2},{"name":"5C","gridX":2,"gridY":3},{"name":"7D","gridX":4,"gridY":2},{"name":"4C","gridX":4,"gridY":1}]	reveal
full_sample	7586-e6c4d451-7199-4207-bbad-58d2dce6f39c	1546221441392	2	baseline	4C,7D	5C,KS	4C	1	[{"name":"KD","gridX":4,"gridY":3},{"name":"KS","gridX":2,"gridY":2},{"name":"2H","gridX":3,"gridY":2},{"name":"5C","gridX":2,"gridY":3},{"name":"7D","gridX":4,"gridY":2},{"name":"4C","gridX":4,"gridY":1}]	reveal
full_sample	7586-e6c4d451-7199-4207-bbad-58d2dce6f39c	1546221470715	3	overlap	9D,QC	5S,QC	9D,QC	2	[{"name":"KD","gridX":3,"gridY":4},{"name":"4D","gridX":3,"gridY":2},{"name":"9D","gridX":3,"gridY":3},{"name":"4S","gridX":2,"gridY":3},{"name":"8S","gridX":4,"gridY":1},{"name":"QC","gridX":2,"gridY":4},{"name":"5S","gridX":4,"gridY":3},{"name":"6H","gridX":4,"gridY":4}]	reveal
full_sample	7586-e6c4d451-7199-4207-bbad-58d2dce6f39c	1546221495865	4	overlap	6D,JH	JD,JH	6D	1	[{"name":"6D","gridX":2,"gridY":4},{"name":"4S","gridX":1,"gridY":1},{"name":"10S","gridX":4,"gridY":1},{"name":"2C","gridX":4,"gridY":4},{"name":"JH","gridX":2,"gridY":2},{"name":"JD","gridX":4,"gridY":3}]	reveal
full_sample	7586-e6c4d451-7199-4207-bbad-58d2dce6f39c	1546221522510	4	overlap	6D,JH	JD,JH	JH	1	[{"name":"6D","gridX":2,"gridY":4},{"name":"4S","gridX":1,"gridY":1},{"name":"10S","gridX":4,"gridY":1},{"name":"2C","gridX":4,"gridY":4},{"name":"JH","gridX":2,"gridY":2},{"name":"JD","gridX":4,"gridY":3}]	reveal
full_sample	7586-e6c4d451-7199-4207-bbad-58d2dce6f39c	1546221553424	5	catch	AD	4C	4C,3D	2	[{"name":"QC","gridX":4,"gridY":4},{"name":"AD","gridX":1,"gridY":2},{"name":"4C","gridX":1,"gridY":1},{"name":"3D","gridX":4,"gridY":3},{"name":"QH","gridX":3,"gridY":3}]	reveal
full_sample	7586-e6c4d451-7199-4207-bbad-58d2dce6f39c	1546221592406	5	catch	AD	4C	QH	1	[{"name":"QC","gridX":4,"gridY":4},{"name":"AD","gridX":1,"gridY":2},{"name":"4C","gridX":1,"gridY":1},{"name":"3D","gridX":4,"gridY":3},{"name":"QH","gridX":3,"gridY":3}]	reveal
full_sample	7586-e6c4d451-7199-4207-bbad-58d2dce6f39c	1546221605792	5	catch	AD	4C	QC	1	[{"name":"QC","gridX":4,"gridY":4},{"name":"AD","gridX":1,"gridY":2},{"name":"4C","gridX":1,"gridY":1},{"name":"3D","gridX":4,"gridY":3},{"name":"QH","gridX":3,"gridY":3}]	reveal
