iterationName	gameid	time	trialNum	trialType	targetGoalSet	distractorGoalSet	text	timeFromRoundStart	eventType
full_sample	6407-daf5bba2-c8d4-4d42-a1a5-3b2b152fd51a	1546231154131	0	catch	7C	10S	Where is the 7 of spades?	8224	chatMessage
full_sample	6407-daf5bba2-c8d4-4d42-a1a5-3b2b152fd51a	1546231184288	1	baseline	4H,3S	KC,8H	Where is the 4 of hearts?	3851	chatMessage
full_sample	6407-daf5bba2-c8d4-4d42-a1a5-3b2b152fd51a	1546231205599	1	baseline	4H,3S	KC,8H	Where is the 3 of clubs?	3961	chatMessage
full_sample	6407-daf5bba2-c8d4-4d42-a1a5-3b2b152fd51a	1546231244318	2	overlap	6S,10D	8H,10D	Where is the Where is the 10 of diamonds??	20503	chatMessage
full_sample	6407-daf5bba2-c8d4-4d42-a1a5-3b2b152fd51a	1546231271343	2	overlap	6S,10D	8H,10D	Where is the Where is the 6 of spades??	11247	chatMessage
full_sample	6407-daf5bba2-c8d4-4d42-a1a5-3b2b152fd51a	1546231288671	3	overlap	2C,JS	4C,JS	Where is the 2 of clubs?	2852	chatMessage
full_sample	6407-daf5bba2-c8d4-4d42-a1a5-3b2b152fd51a	1546231321640	3	overlap	2C,JS	4C,JS	Where is the jack of spades?	4197	chatMessage
full_sample	6407-daf5bba2-c8d4-4d42-a1a5-3b2b152fd51a	1546231366856	4	baseline	KD,6S	10D,6C	Where is the Where is the 6 of spades and king of diamonds??	27502	chatMessage
full_sample	6407-daf5bba2-c8d4-4d42-a1a5-3b2b152fd51a	1546231404609	5	catch	9H	KD	Where is the where is the king of diamonds and 9 of hearts?	15570	chatMessage
