iterationName	gameid	time	trialNum	trialType	targetGoalSet	distractorGoalSet	firstRole	sender	revealedObjs	numRevealed	fullContext	eventType
single-player-pilot	0659-745c84b1-6b6f-4426-840a-18df07b03516	1546717890375	0	baseline	10D,8C	4S,8H	seeker	bot	10D,8C	2	[{"name":"4S","gridX":4,"gridY":3},{"name":"8H","gridX":2,"gridY":2},{"name":"9H","gridX":2,"gridY":4},{"name":"8C","gridX":4,"gridY":1},{"name":"10D","gridX":3,"gridY":4}]	reveal
single-player-pilot	0659-745c84b1-6b6f-4426-840a-18df07b03516	1546717903319	1	overlap	8D,9D	7H,9D	seeker	bot	8D,9D	2	[{"name":"7C","gridX":4,"gridY":3},{"name":"8D","gridX":2,"gridY":3},{"name":"7H","gridX":2,"gridY":1},{"name":"KD","gridX":4,"gridY":1},{"name":"9D","gridX":3,"gridY":4},{"name":"5S","gridX":1,"gridY":1},{"name":"8C","gridX":3,"gridY":2}]	reveal
single-player-pilot	0659-745c84b1-6b6f-4426-840a-18df07b03516	1546717916504	2	catch	AD	JD	seeker	bot	AD	1	[{"name":"7S","gridX":2,"gridY":1},{"name":"KD","gridX":1,"gridY":3},{"name":"AD","gridX":1,"gridY":2},{"name":"2H","gridX":3,"gridY":2},{"name":"4C","gridX":2,"gridY":3},{"name":"JD","gridX":1,"gridY":4},{"name":"6S","gridX":4,"gridY":2}]	reveal
single-player-pilot	0659-745c84b1-6b6f-4426-840a-18df07b03516	1546717934918	3	baseline	QS,3H	10D,2D	seeker	human	QS,3H	2	[{"name":"JD","gridX":1,"gridY":4},{"name":"QS","gridX":4,"gridY":2},{"name":"KH","gridX":3,"gridY":4},{"name":"2D","gridX":3,"gridY":2},{"name":"3H","gridX":1,"gridY":2},{"name":"10D","gridX":2,"gridY":2}]	reveal
single-player-pilot	0659-745c84b1-6b6f-4426-840a-18df07b03516	1546717947464	4	catch	8C	QC	seeker	human	8C	1	[{"name":"QH","gridX":2,"gridY":3},{"name":"QC","gridX":2,"gridY":2},{"name":"8C","gridX":3,"gridY":3},{"name":"JH","gridX":3,"gridY":2},{"name":"5S","gridX":1,"gridY":2}]	reveal
single-player-pilot	0659-745c84b1-6b6f-4426-840a-18df07b03516	1546717962436	5	overlap	JS,9C	10H,9C	seeker	human	JS,9C	2	[{"name":"8C","gridX":1,"gridY":1},{"name":"10H","gridX":4,"gridY":1},{"name":"JD","gridX":1,"gridY":2},{"name":"AD","gridX":4,"gridY":4},{"name":"JS","gridX":1,"gridY":3},{"name":"9C","gridX":3,"gridY":3}]	reveal
