iterationName	gameid	time	trialNum	trialType	targetGoalSet	distractorGoalSet	firstRole	sender	timeFromMessage	revealedObjs	numRevealed	fullContext	eventType
single_player_sample	6338-d3ca639e-b12a-4c6b-a476-2d4fa274d015	1546803433011	3	overlap	8D,7S	KH,7S	seeker	human	9853	8D,7S	2	[{"name":"7S","gridX":1,"gridY":1},{"name":"JH","gridX":4,"gridY":1},{"name":"KH","gridX":3,"gridY":4},{"name":"8D","gridX":1,"gridY":2},{"name":"QH","gridX":1,"gridY":4}]	reveal
single_player_sample	6338-d3ca639e-b12a-4c6b-a476-2d4fa274d015	1546803449126	4	baseline	4C,JD	6H,7S	seeker	human	6836	JD,4C	2	[{"name":"3H","gridX":2,"gridY":4},{"name":"6H","gridX":1,"gridY":1},{"name":"JH","gridX":4,"gridY":1},{"name":"AS","gridX":2,"gridY":3},{"name":"JD","gridX":1,"gridY":2},{"name":"7S","gridX":1,"gridY":3},{"name":"4C","gridX":4,"gridY":3},{"name":"AC","gridX":4,"gridY":2}]	reveal
single_player_sample	6338-d3ca639e-b12a-4c6b-a476-2d4fa274d015	1546803465794	5	catch	AC	6C	seeker	human	7374	AC	1	[{"name":"6C","gridX":1,"gridY":4},{"name":"3S","gridX":2,"gridY":1},{"name":"2S","gridX":4,"gridY":1},{"name":"KC","gridX":3,"gridY":1},{"name":"AS","gridX":4,"gridY":2},{"name":"QH","gridX":1,"gridY":1},{"name":"9D","gridX":4,"gridY":3},{"name":"AC","gridX":3,"gridY":3}]	reveal
single_player_sample	0859-45e30b41-0a99-408c-936a-7226c43fce86	1546803385687	0	catch	JD	9D	seeker	bot	2500	9D	1	[{"name":"KD","gridX":2,"gridY":1},{"name":"JD","gridX":2,"gridY":4},{"name":"6H","gridX":1,"gridY":1},{"name":"10S","gridX":4,"gridY":1},{"name":"KC","gridX":4,"gridY":4},{"name":"JS","gridX":3,"gridY":1},{"name":"9D","gridX":3,"gridY":4},{"name":"3D","gridX":1,"gridY":4}]	reveal
single_player_sample	0859-45e30b41-0a99-408c-936a-7226c43fce86	1546803400816	0	catch	JD	9D	seeker	bot	2500	JD	1	[{"name":"KD","gridX":2,"gridY":1},{"name":"JD","gridX":2,"gridY":4},{"name":"6H","gridX":1,"gridY":1},{"name":"10S","gridX":4,"gridY":1},{"name":"KC","gridX":4,"gridY":4},{"name":"JS","gridX":3,"gridY":1},{"name":"9D","gridX":3,"gridY":4},{"name":"3D","gridX":1,"gridY":4}]	reveal
single_player_sample	0859-45e30b41-0a99-408c-936a-7226c43fce86	1546803416965	1	overlap	5D,2H	5H,2H	seeker	bot	2500	2H	1	[{"name":"10H","gridX":4,"gridY":3},{"name":"5H","gridX":2,"gridY":4},{"name":"6D","gridX":4,"gridY":2},{"name":"10D","gridX":1,"gridY":4},{"name":"5D","gridX":4,"gridY":4},{"name":"KC","gridX":1,"gridY":1},{"name":"2H","gridX":2,"gridY":3},{"name":"8S","gridX":2,"gridY":2}]	reveal
single_player_sample	0859-45e30b41-0a99-408c-936a-7226c43fce86	1546803425488	1	overlap	5D,2H	5H,2H	seeker	bot	2500	5D,2H	2	[{"name":"10H","gridX":4,"gridY":3},{"name":"5H","gridX":2,"gridY":4},{"name":"6D","gridX":4,"gridY":2},{"name":"10D","gridX":1,"gridY":4},{"name":"5D","gridX":4,"gridY":4},{"name":"KC","gridX":1,"gridY":1},{"name":"2H","gridX":2,"gridY":3},{"name":"8S","gridX":2,"gridY":2}]	reveal
single_player_sample	0859-45e30b41-0a99-408c-936a-7226c43fce86	1546803439821	2	baseline	KD,4S	6D,2C	seeker	bot	2500	KD,4S	2	[{"name":"2D","gridX":4,"gridY":3},{"name":"4S","gridX":4,"gridY":1},{"name":"6D","gridX":1,"gridY":3},{"name":"KD","gridX":3,"gridY":2},{"name":"AS","gridX":3,"gridY":4},{"name":"2C","gridX":2,"gridY":2}]	reveal
single_player_sample	0859-45e30b41-0a99-408c-936a-7226c43fce86	1546803454607	3	catch	JH	9H	seeker	human	5254	JH	1	[{"name":"8H","gridX":2,"gridY":4},{"name":"9H","gridX":4,"gridY":3},{"name":"JH","gridX":3,"gridY":1},{"name":"AC","gridX":1,"gridY":4},{"name":"5S","gridX":1,"gridY":3},{"name":"5C","gridX":3,"gridY":2},{"name":"QH","gridX":2,"gridY":1}]	reveal
single_player_sample	0859-45e30b41-0a99-408c-936a-7226c43fce86	1546803471681	4	overlap	6H,KD	6D,KD	seeker	human	7626	6H,KD	2	[{"name":"6H","gridX":1,"gridY":1},{"name":"2C","gridX":1,"gridY":3},{"name":"AS","gridX":4,"gridY":3},{"name":"5S","gridX":2,"gridY":2},{"name":"KD","gridX":2,"gridY":4},{"name":"2S","gridX":1,"gridY":2},{"name":"9H","gridX":3,"gridY":2},{"name":"6D","gridX":3,"gridY":1}]	reveal
single_player_sample	0859-45e30b41-0a99-408c-936a-7226c43fce86	1546803487645	5	baseline	AC,3D	QH,3S	seeker	human	6589	AC,3D	2	[{"name":"3D","gridX":1,"gridY":2},{"name":"3H","gridX":2,"gridY":4},{"name":"8H","gridX":2,"gridY":2},{"name":"3S","gridX":3,"gridY":1},{"name":"2H","gridX":2,"gridY":3},{"name":"AC","gridX":1,"gridY":4},{"name":"AH","gridX":1,"gridY":1},{"name":"QH","gridX":1,"gridY":3}]	reveal
single_player_sample	7743-e63ea161-1239-429f-8611-e412afbaad18	1546803403231	0	baseline	10C,9D	8H,3C	helper	human	12798	9D,10C	2	[{"name":"3C","gridX":1,"gridY":3},{"name":"9D","gridX":1,"gridY":2},{"name":"AD","gridX":2,"gridY":4},{"name":"10C","gridX":2,"gridY":3},{"name":"9S","gridX":2,"gridY":2},{"name":"8H","gridX":1,"gridY":4}]	reveal
single_player_sample	7743-e63ea161-1239-429f-8611-e412afbaad18	1546803421701	1	catch	2C	QS	helper	human	9230	QS,2C	2	[{"name":"QS","gridX":2,"gridY":1},{"name":"10H","gridX":4,"gridY":4},{"name":"AH","gridX":3,"gridY":4},{"name":"5C","gridX":1,"gridY":1},{"name":"2C","gridX":3,"gridY":3}]	reveal
single_player_sample	7743-e63ea161-1239-429f-8611-e412afbaad18	1546803438807	2	overlap	JC,QC	KC,QC	helper	human	7561	JC,QC	2	[{"name":"QD","gridX":2,"gridY":3},{"name":"AH","gridX":4,"gridY":2},{"name":"QC","gridX":4,"gridY":1},{"name":"8C","gridX":1,"gridY":2},{"name":"AC","gridX":1,"gridY":1},{"name":"JC","gridX":4,"gridY":3},{"name":"KC","gridX":2,"gridY":1}]	reveal
single_player_sample	7743-e63ea161-1239-429f-8611-e412afbaad18	1546803455594	3	overlap	3H,2S	5S,2S	helper	bot	2500	2S	1	[{"name":"10C","gridX":4,"gridY":4},{"name":"7H","gridX":2,"gridY":1},{"name":"2S","gridX":4,"gridY":1},{"name":"5S","gridX":2,"gridY":3},{"name":"9C","gridX":3,"gridY":4},{"name":"7S","gridX":3,"gridY":2},{"name":"3H","gridX":1,"gridY":1},{"name":"QD","gridX":3,"gridY":3}]	reveal
single_player_sample	7743-e63ea161-1239-429f-8611-e412afbaad18	1546803468967	3	overlap	3H,2S	5S,2S	helper	bot	2500	3H,2S	2	[{"name":"10C","gridX":4,"gridY":4},{"name":"7H","gridX":2,"gridY":1},{"name":"2S","gridX":4,"gridY":1},{"name":"5S","gridX":2,"gridY":3},{"name":"9C","gridX":3,"gridY":4},{"name":"7S","gridX":3,"gridY":2},{"name":"3H","gridX":1,"gridY":1},{"name":"QD","gridX":3,"gridY":3}]	reveal
single_player_sample	7743-e63ea161-1239-429f-8611-e412afbaad18	1546803485702	4	baseline	QS,6H	10S,8H	helper	bot	2500	QS,6H	2	[{"name":"6H","gridX":3,"gridY":3},{"name":"KC","gridX":3,"gridY":4},{"name":"QS","gridX":4,"gridY":4},{"name":"7C","gridX":4,"gridY":2},{"name":"10S","gridX":4,"gridY":1},{"name":"8H","gridX":4,"gridY":3}]	reveal
single_player_sample	7743-e63ea161-1239-429f-8611-e412afbaad18	1546803500125	5	catch	QH	10D	helper	bot	2500	QH	1	[{"name":"QD","gridX":2,"gridY":2},{"name":"9D","gridX":1,"gridY":3},{"name":"QH","gridX":3,"gridY":4},{"name":"10D","gridX":2,"gridY":4},{"name":"6D","gridX":2,"gridY":1},{"name":"4S","gridX":4,"gridY":3},{"name":"JC","gridX":3,"gridY":1},{"name":"8C","gridX":1,"gridY":4}]	reveal
single_player_sample	0926-b0ca582b-6af5-48ca-8af7-4ac6cf125f90	1546803463938	0	catch	2C	7D	helper	human	3297	2C	1	[{"name":"AC","gridX":1,"gridY":4},{"name":"7D","gridX":1,"gridY":3},{"name":"2D","gridX":2,"gridY":3},{"name":"2C","gridX":2,"gridY":1},{"name":"8C","gridX":3,"gridY":1},{"name":"KS","gridX":4,"gridY":2}]	reveal
single_player_sample	0926-b0ca582b-6af5-48ca-8af7-4ac6cf125f90	1546803478795	1	baseline	2C,10C	9C,9S	helper	human	5317	2C,10C	2	[{"name":"10C","gridX":2,"gridY":2},{"name":"2C","gridX":2,"gridY":1},{"name":"9C","gridX":3,"gridY":4},{"name":"4S","gridX":3,"gridY":3},{"name":"2H","gridX":4,"gridY":3},{"name":"4H","gridX":1,"gridY":1},{"name":"9S","gridX":1,"gridY":4}]	reveal
single_player_sample	0926-b0ca582b-6af5-48ca-8af7-4ac6cf125f90	1546803494279	2	overlap	10H,10C	3C,10C	helper	human	6028	10H,10C	2	[{"name":"AC","gridX":4,"gridY":3},{"name":"7C","gridX":3,"gridY":2},{"name":"3C","gridX":2,"gridY":3},{"name":"4S","gridX":2,"gridY":2},{"name":"10C","gridX":3,"gridY":4},{"name":"QS","gridX":3,"gridY":1},{"name":"9D","gridX":4,"gridY":1},{"name":"10H","gridX":2,"gridY":4}]	reveal
single_player_sample	0926-b0ca582b-6af5-48ca-8af7-4ac6cf125f90	1546803510097	3	overlap	2H,8C	6S,8C	helper	bot	2500	2H,8C	2	[{"name":"9C","gridX":4,"gridY":3},{"name":"8C","gridX":3,"gridY":1},{"name":"2H","gridX":2,"gridY":1},{"name":"6S","gridX":4,"gridY":1},{"name":"4D","gridX":1,"gridY":1}]	reveal
single_player_sample	0926-b0ca582b-6af5-48ca-8af7-4ac6cf125f90	1546803523529	4	catch	4C	9C	helper	bot	2500	4C	1	[{"name":"2S","gridX":2,"gridY":2},{"name":"6C","gridX":4,"gridY":1},{"name":"JD","gridX":1,"gridY":1},{"name":"4C","gridX":3,"gridY":2},{"name":"9C","gridX":2,"gridY":3},{"name":"QS","gridX":1,"gridY":3}]	reveal
single_player_sample	0926-b0ca582b-6af5-48ca-8af7-4ac6cf125f90	1546803539129	5	baseline	5D,4C	9S,4H	helper	bot	2500	5D,4C	2	[{"name":"4H","gridX":1,"gridY":2},{"name":"9C","gridX":1,"gridY":4},{"name":"4C","gridX":3,"gridY":3},{"name":"9S","gridX":4,"gridY":1},{"name":"5D","gridX":4,"gridY":4},{"name":"6C","gridX":3,"gridY":1}]	reveal
single_player_sample	9088-10b48e52-80a3-4de5-8aa6-d6b0d2f73235	1546803614453	0	catch	6C	QD	helper	human	15944	6C	1	[{"name":"QC","gridX":1,"gridY":4},{"name":"4S","gridX":4,"gridY":1},{"name":"6S","gridX":4,"gridY":3},{"name":"6C","gridX":2,"gridY":3},{"name":"QD","gridX":2,"gridY":4},{"name":"5D","gridX":3,"gridY":3}]	reveal
single_player_sample	9088-10b48e52-80a3-4de5-8aa6-d6b0d2f73235	1546803630247	1	overlap	7C,AH	8C,AH	helper	human	6079	7C	1	[{"name":"AH","gridX":1,"gridY":2},{"name":"7C","gridX":3,"gridY":1},{"name":"4H","gridX":3,"gridY":3},{"name":"KC","gridX":2,"gridY":4},{"name":"2H","gridX":1,"gridY":3},{"name":"8C","gridX":1,"gridY":4}]	reveal
single_player_sample	9088-10b48e52-80a3-4de5-8aa6-d6b0d2f73235	1546803639971	1	overlap	7C,AH	8C,AH	helper	human	4512	AH	1	[{"name":"AH","gridX":1,"gridY":2},{"name":"7C","gridX":3,"gridY":1},{"name":"4H","gridX":3,"gridY":3},{"name":"KC","gridX":2,"gridY":4},{"name":"2H","gridX":1,"gridY":3},{"name":"8C","gridX":1,"gridY":4}]	reveal
single_player_sample	9088-10b48e52-80a3-4de5-8aa6-d6b0d2f73235	1546803654229	2	baseline	4H,10D	KD,KH	helper	human	4392	4H	1	[{"name":"KD","gridX":1,"gridY":3},{"name":"4H","gridX":4,"gridY":3},{"name":"5S","gridX":2,"gridY":2},{"name":"10D","gridX":3,"gridY":4},{"name":"KH","gridX":1,"gridY":4}]	reveal
single_player_sample	9088-10b48e52-80a3-4de5-8aa6-d6b0d2f73235	1546803662546	2	baseline	4H,10D	KD,KH	helper	human	3063	10D	1	[{"name":"KD","gridX":1,"gridY":3},{"name":"4H","gridX":4,"gridY":3},{"name":"5S","gridX":2,"gridY":2},{"name":"10D","gridX":3,"gridY":4},{"name":"KH","gridX":1,"gridY":4}]	reveal
single_player_sample	9088-10b48e52-80a3-4de5-8aa6-d6b0d2f73235	1546803682009	3	overlap	4H,5H	2S,5H	helper	bot	2500	5H	1	[{"name":"4H","gridX":4,"gridY":4},{"name":"5H","gridX":4,"gridY":1},{"name":"5S","gridX":1,"gridY":1},{"name":"QS","gridX":2,"gridY":2},{"name":"2S","gridX":1,"gridY":4},{"name":"6H","gridX":2,"gridY":1}]	reveal
single_player_sample	9088-10b48e52-80a3-4de5-8aa6-d6b0d2f73235	1546803693082	3	overlap	4H,5H	2S,5H	helper	bot	2500	4H,5H	2	[{"name":"4H","gridX":4,"gridY":4},{"name":"5H","gridX":4,"gridY":1},{"name":"5S","gridX":1,"gridY":1},{"name":"QS","gridX":2,"gridY":2},{"name":"2S","gridX":1,"gridY":4},{"name":"6H","gridX":2,"gridY":1}]	reveal
single_player_sample	9088-10b48e52-80a3-4de5-8aa6-d6b0d2f73235	1546803710168	4	catch	4D	10H	helper	bot	2500	4D	1	[{"name":"10H","gridX":2,"gridY":4},{"name":"JD","gridX":2,"gridY":1},{"name":"4D","gridX":3,"gridY":4},{"name":"9H","gridX":4,"gridY":3},{"name":"8C","gridX":2,"gridY":3}]	reveal
single_player_sample	9088-10b48e52-80a3-4de5-8aa6-d6b0d2f73235	1546803723940	5	baseline	4H,JS	5C,5D	helper	bot	2500	4H,JS	2	[{"name":"QD","gridX":1,"gridY":1},{"name":"KC","gridX":1,"gridY":4},{"name":"QC","gridX":2,"gridY":1},{"name":"5D","gridX":3,"gridY":1},{"name":"4H","gridX":1,"gridY":2},{"name":"JS","gridX":1,"gridY":3},{"name":"5C","gridX":4,"gridY":3}]	reveal
single_player_sample	4208-131b8392-ab67-4939-982f-93273a8650a1	1546803776261	0	baseline	3C,4H	7D,JS	seeker	bot	2500	3C,4H	2	[{"name":"4H","gridX":4,"gridY":3},{"name":"8D","gridX":3,"gridY":3},{"name":"4C","gridX":2,"gridY":1},{"name":"3C","gridX":2,"gridY":2},{"name":"JS","gridX":2,"gridY":3},{"name":"7D","gridX":3,"gridY":4}]	reveal
single_player_sample	4208-131b8392-ab67-4939-982f-93273a8650a1	1546803796941	1	catch	9S	7H	seeker	bot	2500	9S	1	[{"name":"9S","gridX":4,"gridY":2},{"name":"8S","gridX":2,"gridY":4},{"name":"9C","gridX":4,"gridY":3},{"name":"4D","gridX":1,"gridY":1},{"name":"4C","gridX":3,"gridY":1},{"name":"7H","gridX":3,"gridY":2}]	reveal
single_player_sample	4208-131b8392-ab67-4939-982f-93273a8650a1	1546803814621	2	overlap	7H,JS	5C,JS	seeker	bot	2500	7H,JS	2	[{"name":"7H","gridX":1,"gridY":4},{"name":"4H","gridX":4,"gridY":4},{"name":"2S","gridX":3,"gridY":4},{"name":"JS","gridX":3,"gridY":2},{"name":"5C","gridX":1,"gridY":3}]	reveal
single_player_sample	4208-131b8392-ab67-4939-982f-93273a8650a1	1546803842594	3	baseline	4S,AH	10C,AD	seeker	human	18688	AH,4S	2	[{"name":"AD","gridX":3,"gridY":3},{"name":"2D","gridX":4,"gridY":4},{"name":"10C","gridX":3,"gridY":1},{"name":"AH","gridX":1,"gridY":1},{"name":"4S","gridX":4,"gridY":1}]	reveal
single_player_sample	4208-131b8392-ab67-4939-982f-93273a8650a1	1546803859500	4	overlap	2C,2H	4D,2H	seeker	human	7351	2H,2C	2	[{"name":"KH","gridX":2,"gridY":1},{"name":"2H","gridX":3,"gridY":2},{"name":"2C","gridX":2,"gridY":3},{"name":"6S","gridX":3,"gridY":1},{"name":"4D","gridX":3,"gridY":4}]	reveal
single_player_sample	4208-131b8392-ab67-4939-982f-93273a8650a1	1546803872753	5	catch	5C	6C	seeker	human	3691	5C	1	[{"name":"AC","gridX":1,"gridY":1},{"name":"6C","gridX":3,"gridY":3},{"name":"3D","gridX":1,"gridY":3},{"name":"KH","gridX":2,"gridY":1},{"name":"JC","gridX":3,"gridY":1},{"name":"3H","gridX":2,"gridY":4},{"name":"QS","gridX":4,"gridY":2},{"name":"5C","gridX":2,"gridY":3}]	reveal
single_player_sample	4584-1f2f9d85-9e7f-409b-b3a5-e94cb60fba46	1546803810122	0	baseline	QS,AH	10C,JH	seeker	bot	2500	QS,AH	2	[{"name":"AH","gridX":4,"gridY":1},{"name":"10C","gridX":1,"gridY":4},{"name":"JH","gridX":4,"gridY":3},{"name":"QS","gridX":4,"gridY":2},{"name":"4H","gridX":1,"gridY":1}]	reveal
single_player_sample	4584-1f2f9d85-9e7f-409b-b3a5-e94cb60fba46	1546803823501	1	overlap	4S,JH	9D,JH	seeker	bot	2500	4S,JH	2	[{"name":"JC","gridX":4,"gridY":4},{"name":"JS","gridX":2,"gridY":2},{"name":"4S","gridX":2,"gridY":4},{"name":"9D","gridX":4,"gridY":3},{"name":"JH","gridX":3,"gridY":2},{"name":"5S","gridX":3,"gridY":3},{"name":"9C","gridX":3,"gridY":4}]	reveal
single_player_sample	4584-1f2f9d85-9e7f-409b-b3a5-e94cb60fba46	1546803836408	2	catch	3S	KC	seeker	bot	2500	3S	1	[{"name":"AS","gridX":3,"gridY":3},{"name":"6D","gridX":4,"gridY":1},{"name":"10D","gridX":2,"gridY":4},{"name":"3S","gridX":4,"gridY":3},{"name":"4H","gridX":1,"gridY":3},{"name":"KC","gridX":2,"gridY":2},{"name":"8C","gridX":2,"gridY":1}]	reveal
single_player_sample	4584-1f2f9d85-9e7f-409b-b3a5-e94cb60fba46	1546803851248	3	baseline	8C,8D	JS,7S	seeker	human	5620	8D,8C	2	[{"name":"5S","gridX":2,"gridY":4},{"name":"10S","gridX":1,"gridY":2},{"name":"7S","gridX":3,"gridY":3},{"name":"8D","gridX":1,"gridY":1},{"name":"8C","gridX":3,"gridY":2},{"name":"JS","gridX":4,"gridY":3}]	reveal
single_player_sample	4584-1f2f9d85-9e7f-409b-b3a5-e94cb60fba46	1546803863498	4	catch	10H	AC	seeker	human	2817	10H	1	[{"name":"KC","gridX":4,"gridY":1},{"name":"3S","gridX":3,"gridY":2},{"name":"8H","gridX":2,"gridY":3},{"name":"10H","gridX":1,"gridY":2},{"name":"AC","gridX":4,"gridY":4},{"name":"4C","gridX":1,"gridY":4}]	reveal
single_player_sample	4584-1f2f9d85-9e7f-409b-b3a5-e94cb60fba46	1546803876975	5	overlap	3S,5C	8C,5C	seeker	human	4253	3S,5C	2	[{"name":"5C","gridX":4,"gridY":3},{"name":"8S","gridX":4,"gridY":4},{"name":"7H","gridX":3,"gridY":1},{"name":"3S","gridX":3,"gridY":2},{"name":"7C","gridX":1,"gridY":1},{"name":"8C","gridX":3,"gridY":4},{"name":"4C","gridX":1,"gridY":3}]	reveal
single_player_sample	1303-9b29daca-f4e8-40df-b8cb-52a0d555d71f	1546803812271	0	baseline	3C,8D	KD,8H	helper	human	15174	3C	1	[{"name":"3C","gridX":4,"gridY":1},{"name":"10H","gridX":4,"gridY":4},{"name":"3D","gridX":3,"gridY":2},{"name":"KD","gridX":3,"gridY":1},{"name":"8H","gridX":3,"gridY":4},{"name":"8D","gridX":2,"gridY":4}]	reveal
single_player_sample	1303-9b29daca-f4e8-40df-b8cb-52a0d555d71f	1546803822987	0	baseline	3C,8D	KD,8H	helper	human	5518	8D	1	[{"name":"3C","gridX":4,"gridY":1},{"name":"10H","gridX":4,"gridY":4},{"name":"3D","gridX":3,"gridY":2},{"name":"KD","gridX":3,"gridY":1},{"name":"8H","gridX":3,"gridY":4},{"name":"8D","gridX":2,"gridY":4}]	reveal
single_player_sample	1303-9b29daca-f4e8-40df-b8cb-52a0d555d71f	1546803861763	1	overlap	KC,5H	7C,5H	helper	human	29440	KC	1	[{"name":"JS","gridX":4,"gridY":3},{"name":"KH","gridX":4,"gridY":1},{"name":"9H","gridX":1,"gridY":4},{"name":"KC","gridX":3,"gridY":2},{"name":"5H","gridX":1,"gridY":3},{"name":"7C","gridX":1,"gridY":2}]	reveal
single_player_sample	1303-9b29daca-f4e8-40df-b8cb-52a0d555d71f	1546803870273	1	overlap	KC,5H	7C,5H	helper	human	3307	5H	1	[{"name":"JS","gridX":4,"gridY":3},{"name":"KH","gridX":4,"gridY":1},{"name":"9H","gridX":1,"gridY":4},{"name":"KC","gridX":3,"gridY":2},{"name":"5H","gridX":1,"gridY":3},{"name":"7C","gridX":1,"gridY":2}]	reveal
single_player_sample	1303-9b29daca-f4e8-40df-b8cb-52a0d555d71f	1546803887425	2	catch	QH	6C	helper	human	7800	QH,6C	2	[{"name":"7S","gridX":2,"gridY":2},{"name":"8S","gridX":3,"gridY":3},{"name":"QH","gridX":1,"gridY":2},{"name":"AH","gridX":3,"gridY":1},{"name":"AS","gridX":2,"gridY":1},{"name":"AC","gridX":2,"gridY":3},{"name":"6C","gridX":2,"gridY":4},{"name":"6S","gridX":4,"gridY":1}]	reveal
single_player_sample	1303-9b29daca-f4e8-40df-b8cb-52a0d555d71f	1546803918591	3	overlap	KH,2S	QD,2S	helper	bot	2500	KH,2S	2	[{"name":"6D","gridX":4,"gridY":4},{"name":"QD","gridX":2,"gridY":3},{"name":"KH","gridX":2,"gridY":2},{"name":"4C","gridX":4,"gridY":1},{"name":"2S","gridX":1,"gridY":3}]	reveal
single_player_sample	1303-9b29daca-f4e8-40df-b8cb-52a0d555d71f	1546803935785	4	catch	8H	6S	helper	bot	2500	8H	1	[{"name":"8H","gridX":4,"gridY":4},{"name":"6C","gridX":2,"gridY":2},{"name":"10C","gridX":3,"gridY":1},{"name":"JD","gridX":1,"gridY":1},{"name":"6S","gridX":3,"gridY":4},{"name":"9H","gridX":1,"gridY":2}]	reveal
single_player_sample	1303-9b29daca-f4e8-40df-b8cb-52a0d555d71f	1546803948815	5	baseline	KH,9C	9H,4D	helper	bot	2500	KH,9C	2	[{"name":"AD","gridX":3,"gridY":3},{"name":"9C","gridX":3,"gridY":4},{"name":"9H","gridX":3,"gridY":1},{"name":"KH","gridX":4,"gridY":1},{"name":"3H","gridX":1,"gridY":2},{"name":"4D","gridX":4,"gridY":4},{"name":"10C","gridX":2,"gridY":1}]	reveal
single_player_sample	6688-391a189b-f058-43d6-823a-1c16211d51f0	1546803834951	0	catch	QH	JS	helper	human	9042	QH	1	[{"name":"JS","gridX":3,"gridY":4},{"name":"8C","gridX":2,"gridY":2},{"name":"QH","gridX":3,"gridY":1},{"name":"JC","gridX":1,"gridY":4},{"name":"7H","gridX":4,"gridY":4},{"name":"3S","gridX":2,"gridY":1},{"name":"5C","gridX":3,"gridY":3}]	reveal
single_player_sample	6688-391a189b-f058-43d6-823a-1c16211d51f0	1546803855725	1	overlap	10S,7H	4C,7H	helper	human	11569	10S,7H	2	[{"name":"10S","gridX":1,"gridY":3},{"name":"4C","gridX":4,"gridY":4},{"name":"6S","gridX":3,"gridY":1},{"name":"4D","gridX":4,"gridY":3},{"name":"KH","gridX":1,"gridY":4},{"name":"3C","gridX":3,"gridY":4},{"name":"7H","gridX":2,"gridY":2}]	reveal
single_player_sample	6688-391a189b-f058-43d6-823a-1c16211d51f0	1546803872620	2	baseline	8S,5H	JH,9S	helper	human	7685	8S,5H	2	[{"name":"8S","gridX":2,"gridY":1},{"name":"2S","gridX":2,"gridY":2},{"name":"9S","gridX":1,"gridY":4},{"name":"JH","gridX":4,"gridY":2},{"name":"5H","gridX":3,"gridY":2}]	reveal
single_player_sample	6688-391a189b-f058-43d6-823a-1c16211d51f0	1546803890492	3	catch	4C	9S	helper	bot	2500	4C	1	[{"name":"10C","gridX":4,"gridY":3},{"name":"4C","gridX":3,"gridY":1},{"name":"9S","gridX":3,"gridY":2},{"name":"KC","gridX":3,"gridY":4},{"name":"QC","gridX":1,"gridY":4},{"name":"6D","gridX":4,"gridY":4}]	reveal
single_player_sample	6688-391a189b-f058-43d6-823a-1c16211d51f0	1546803909233	4	overlap	3S,7H	8D,7H	helper	bot	2500	3S,7H	2	[{"name":"AC","gridX":2,"gridY":1},{"name":"QS","gridX":4,"gridY":3},{"name":"7C","gridX":1,"gridY":3},{"name":"7H","gridX":2,"gridY":2},{"name":"3S","gridX":3,"gridY":4},{"name":"8D","gridX":2,"gridY":3},{"name":"9D","gridX":1,"gridY":4}]	reveal
single_player_sample	6688-391a189b-f058-43d6-823a-1c16211d51f0	1546803929126	5	baseline	2C,5D	7D,8D	helper	bot	2500	2C,5D	2	[{"name":"2C","gridX":3,"gridY":2},{"name":"7H","gridX":3,"gridY":4},{"name":"2S","gridX":3,"gridY":1},{"name":"AC","gridX":1,"gridY":3},{"name":"7D","gridX":1,"gridY":2},{"name":"QS","gridX":1,"gridY":4},{"name":"8D","gridX":4,"gridY":2},{"name":"5D","gridX":4,"gridY":4}]	reveal
single_player_sample	3837-ba9cb571-69a0-4969-a409-61c5a54a5ad1	1546803875902	0	catch	JH	JS	helper	human	5776	JH	1	[{"name":"JH","gridX":2,"gridY":4},{"name":"4D","gridX":2,"gridY":3},{"name":"JD","gridX":1,"gridY":3},{"name":"QH","gridX":1,"gridY":1},{"name":"JS","gridX":4,"gridY":3},{"name":"10C","gridX":4,"gridY":2},{"name":"4S","gridX":2,"gridY":2}]	reveal
single_player_sample	3837-ba9cb571-69a0-4969-a409-61c5a54a5ad1	1546803893625	1	overlap	4C,7D	JS,7D	helper	human	8640	4C,7D	2	[{"name":"3S","gridX":1,"gridY":2},{"name":"JS","gridX":3,"gridY":4},{"name":"8C","gridX":4,"gridY":2},{"name":"7D","gridX":1,"gridY":3},{"name":"7S","gridX":3,"gridY":2},{"name":"7H","gridX":2,"gridY":1},{"name":"4C","gridX":4,"gridY":1}]	reveal
single_player_sample	3837-ba9cb571-69a0-4969-a409-61c5a54a5ad1	1546803908157	2	baseline	8D,KH	9C,KS	helper	human	5437	KH,8D	2	[{"name":"KS","gridX":3,"gridY":3},{"name":"QH","gridX":3,"gridY":1},{"name":"QD","gridX":1,"gridY":2},{"name":"KH","gridX":2,"gridY":3},{"name":"9C","gridX":3,"gridY":4},{"name":"9D","gridX":2,"gridY":1},{"name":"8D","gridX":4,"gridY":3}]	reveal
single_player_sample	3837-ba9cb571-69a0-4969-a409-61c5a54a5ad1	1546803922614	3	overlap	8D,2H	AS,2H	helper	bot	2500	8D,2H	2	[{"name":"6D","gridX":1,"gridY":4},{"name":"2H","gridX":4,"gridY":1},{"name":"8D","gridX":2,"gridY":2},{"name":"AS","gridX":3,"gridY":4},{"name":"10H","gridX":1,"gridY":2},{"name":"QD","gridX":4,"gridY":2}]	reveal
single_player_sample	3837-ba9cb571-69a0-4969-a409-61c5a54a5ad1	1546803938258	4	baseline	5C,5D	6H,2S	helper	bot	2500	5C,5D	2	[{"name":"2S","gridX":3,"gridY":1},{"name":"3D","gridX":4,"gridY":1},{"name":"5C","gridX":4,"gridY":3},{"name":"10D","gridX":1,"gridY":4},{"name":"5D","gridX":2,"gridY":2},{"name":"6H","gridX":4,"gridY":4}]	reveal
