alpha_A,alpha_Q,w,modelType,logLikelihood,posteriorProb
15.76,12.15,0,lit_unif,-341.7933250020779,-6.214608098422191
13.69,11.69,0,lit_unif,-341.522469350562,-6.214608098422191
15.1,11.45,0,lit_unif,-341.59121775522317,-6.214608098422191
9.3,11.88,0,lit_unif,-341.57164237701534,-6.214608098422191
5.52,11.91,0,lit_unif,-341.540524986657,-6.214608098422191
6.3,11.65,0,lit_unif,-341.52974406442377,-6.214608098422191
10.47,11,0,lit_unif,-342.14871347551616,-6.214608098422191
5.4,11.7,0,lit_unif,-341.5360519551375,-6.214608098422191
5.24,12.71,0,lit_unif,-342.422737230115,-6.214608098422191
4.66,12.34,0,lit_unif,-341.69173727437084,-6.214608098422191
2.44,15.3,0,lit_unif,-341.5475851055319,-6.214608098422191
2.93,11.83,0,lit_unif,-344.9845083842915,-6.214608098422191
7.47,12.43,0,lit_unif,-342.17338529948745,-6.214608098422191
7.57,12.41,0,lit_unif,-342.14189601872516,-6.214608098422191
8.11,11.22,0,lit_unif,-341.8108211581339,-6.214608098422191
7.98,11.55,0,lit_unif,-341.5466670197005,-6.214608098422191
8.26,12.36,0,lit_unif,-342.0709638859954,-6.214608098422191
8.4,11.35,0,lit_unif,-341.66925625173957,-6.214608098422191
12.19,10.19,0,lit_unif,-344.74938084362554,-6.214608098422191
15.07,10.48,0,lit_unif,-343.56149349906326,-6.214608098422191
16.17,11.1,0,lit_unif,-341.97350594464535,-6.214608098422191
17.76,11.91,0,lit_unif,-341.5885191308526,-6.214608098422191
17.88,11.71,0,lit_unif,-341.52348417468005,-6.214608098422191
17.58,11.71,0,lit_unif,-341.52348417058244,-6.214608098422191
18.14,11.82,0,lit_unif,-341.5470377034849,-6.214608098422191
16.46,13.36,0,lit_unif,-344.66585479258487,-6.214608098422191
13.41,11.98,0,lit_unif,-341.63427805330514,-6.214608098422191
11.77,11.22,0,lit_unif,-341.8033588203077,-6.214608098422191
10.87,12.47,0,lit_unif,-342.26768166618956,-6.214608098422191
11.54,11.75,0,lit_unif,-341.52852160041436,-6.214608098422191
13.27,11.77,0,lit_unif,-341.53258118188,-6.214608098422191
9.02,11.1,0,lit_unif,-341.97703008851533,-6.214608098422191
5.32,12.05,0,lit_unif,-341.5894582920362,-6.214608098422191
3.32,10.82,0,lit_unif,-347.00739565602197,-6.214608098422191
5.3,11.28,0,lit_unif,-341.9008928599169,-6.214608098422191
7.92,12.05,0,lit_unif,-341.68450792263286,-6.214608098422191
10.51,12.19,0,lit_unif,-341.8397980976662,-6.214608098422191
11.12,11.49,0,lit_unif,-341.5693031003405,-6.214608098422191
10.48,11.86,0,lit_unif,-341.5628245751249,-6.214608098422191
8.81,12.4,0,lit_unif,-342.1402570234247,-6.214608098422191
10.77,11.48,0,lit_unif,-341.5744681083616,-6.214608098422191
4.92,12.79,0,lit_unif,-342.4476357507999,-6.214608098422191
2.49,14.38,0,lit_unif,-341.7591171681675,-6.214608098422191
2.01,15.78,0,lit_unif,-343.2754353827856,-6.214608098422191
2.01,15.5,0,lit_unif,-343.9535717893854,-6.214608098422191
3.77,13.74,0,lit_unif,-343.2576787479251,-6.214608098422191
3.09,13.15,0,lit_unif,-341.54532021704335,-6.214608098422191
2.42,13.53,0,lit_unif,-343.86876492758523,-6.214608098422191
2.42,14.84,0,lit_unif,-341.62175665934296,-6.214608098422191
2.07,15.46,0,lit_unif,-343.1624065101239,-6.214608098422191
2.25,14.43,0,lit_unif,-343.34701988107,-6.214608098422191
2.25,16.03,0,lit_unif,-341.5235305642507,-6.214608098422191
2.25,15.32,0,lit_unif,-341.8393246010487,-6.214608098422191
2.08,15.58,0,lit_unif,-342.7959973960393,-6.214608098422191
1.94,18.02,0,lit_unif,-341.5236022943318,-6.214608098422191
1.94,20.37,0,lit_unif,-344.2543970464233,-6.214608098422191
1.76,20.35,0,lit_unif,-341.78151213045214,-6.214608098422191
1.76,20.7,0,lit_unif,-342.0613338965769,-6.214608098422191
1.76,19.51,0,lit_unif,-341.5245723665634,-6.214608098422191
1.83,18.01,0,lit_unif,-341.93113868997506,-6.214608098422191
1.69,20.15,0,lit_unif,-341.5358550573252,-6.214608098422191
1.69,19.82,0,lit_unif,-341.6339207810615,-6.214608098422191
1.69,21.23,0,lit_unif,-341.8504033088859,-6.214608098422191
1.69,19.63,0,lit_unif,-341.73489752467964,-6.214608098422191
1.69,18.98,0,lit_unif,-342.34079679922746,-6.214608098422191
1.94,17.95,0,lit_unif,-341.5225961853001,-6.214608098422191
1.8,19.76,0,lit_unif,-341.673824641525,-6.214608098422191
1.8,20.61,0,lit_unif,-342.41550469809096,-6.214608098422191
1.91,19.13,0,lit_unif,-341.94364402090866,-6.214608098422191
1.91,17.91,0,lit_unif,-341.57097357548014,-6.214608098422191
1.91,18.17,0,lit_unif,-341.52326779276325,-6.214608098422191
1.89,17.48,0,lit_unif,-341.9585507284588,-6.214608098422191
2.05,18.67,0,lit_unif,-342.7419371624455,-6.214608098422191
2.08,20.13,0,lit_unif,-346.5840168166135,-6.214608098422191
2.08,16.28,0,lit_unif,-341.8246379156163,-6.214608098422191
2.04,17.72,0,lit_unif,-341.65414683529076,-6.214608098422191
2.12,16.71,0,lit_unif,-341.52241878850003,-6.214608098422191
2.24,16.71,0,lit_unif,-341.81378612679913,-6.214608098422191
2.22,16.69,0,lit_unif,-341.71332353628515,-6.214608098422191
2.22,16.44,0,lit_unif,-341.5789043770395,-6.214608098422191
2.22,15.54,0,lit_unif,-341.77718703831385,-6.214608098422191
2.43,15.48,0,lit_unif,-341.5994412756654,-6.214608098422191
2.41,15.72,0,lit_unif,-341.68922997335204,-6.214608098422191
2.55,16.18,0,lit_unif,-343.1241031087774,-6.214608098422191
2.8,13.46,0,lit_unif,-341.7358572919497,-6.214608098422191
3.09,13.04,0,lit_unif,-341.5911856790812,-6.214608098422191
3.81,12.15,0,lit_unif,-341.5955195306595,-6.214608098422191
3.79,12.69,0,lit_unif,-341.6040880943709,-6.214608098422191
4.05,11.34,0,lit_unif,-342.51943751988904,-6.214608098422191
7.63,12.14,0,lit_unif,-341.76996234504605,-6.214608098422191
4.66,11.87,0,lit_unif,-341.53251439400486,-6.214608098422191
3.3,12.11,0,lit_unif,-342.31958190817375,-6.214608098422191
3.39,12.32,0,lit_unif,-341.81436874665394,-6.214608098422191
6.39,11.89,0,lit_unif,-341.5576619068421,-6.214608098422191
11.13,11.59,0,lit_unif,-341.53282779635913,-6.214608098422191
11.08,12.48,0,lit_unif,-342.2861839452623,-6.214608098422191
12.48,11.69,0,lit_unif,-341.5224683872901,-6.214608098422191
7.95,12.46,0,lit_unif,-342.23567013229615,-6.214608098422191
4.88,11.34,0,lit_unif,-341.92701374641507,-6.214608098422191
5.66,12.4,0,lit_unif,-341.990711541096,-6.214608098422191
6.89,11.3,0,lit_unif,-341.73719282448553,-6.214608098422191
6.64,11.66,0,lit_unif,-341.5257666121138,-6.214608098422191
8.36,12.29,0,lit_unif,-341.96637521655657,-6.214608098422191
8.98,12.21,0,lit_unif,-341.8620427261907,-6.214608098422191
10.72,12.14,0,lit_unif,-341.7817172284009,-6.214608098422191
10.3,10.59,0,lit_unif,-343.19006215023353,-6.214608098422191
9.83,11.59,0,lit_unif,-341.5329961596484,-6.214608098422191
7,10.71,0,lit_unif,-342.88337735697917,-6.214608098422191
7.68,11.73,0,lit_unif,-341.5243557465542,-6.214608098422191
5.41,11.73,0,lit_unif,-341.52903149246356,-6.214608098422191
5.4,11.05,0,lit_unif,-342.28011613671293,-6.214608098422191
5.37,12.52,0,lit_unif,-342.11862939237983,-6.214608098422191
7.01,11.12,0,lit_unif,-341.97364633592474,-6.214608098422191
4.09,11.2,0,lit_unif,-342.81316511244813,-6.214608098422191
4.31,13.22,0,lit_unif,-342.90251616942334,-6.214608098422191
2.4,14.6,0,lit_unif,-341.8860441047811,-6.214608098422191
2.43,15.97,0,lit_unif,-341.99702120957414,-6.214608098422191
2.43,15.66,0,lit_unif,-341.7074542264957,-6.214608098422191
2.14,15.71,0,lit_unif,-342.0501062738381,-6.214608098422191
2.14,16.79,0,lit_unif,-341.5449265452557,-6.214608098422191
2.14,15.51,0,lit_unif,-342.3237545648776,-6.214608098422191
2.62,14.21,0,lit_unif,-341.5767542354909,-6.214608098422191
4.21,13.65,0,lit_unif,-343.9067904942887,-6.214608098422191
5,11.4,0,lit_unif,-341.809946290867,-6.214608098422191
4.17,11.96,0,lit_unif,-341.5719082574753,-6.214608098422191
5.22,12.15,0,lit_unif,-341.6451906768806,-6.214608098422191
3.43,12.33,0,lit_unif,-341.75023749862777,-6.214608098422191
4.42,11.17,0,lit_unif,-342.5138083855395,-6.214608098422191
3,13.43,0,lit_unif,-341.5244688310707,-6.214608098422191
2.94,13.83,0,lit_unif,-341.569408255275,-6.214608098422191
4.17,13.22,0,lit_unif,-342.730500658179,-6.214608098422191
5.28,11.4,0,lit_unif,-341.7520098004157,-6.214608098422191
7.19,12.15,0,lit_unif,-341.773319692437,-6.214608098422191
5.15,12.23,0,lit_unif,-341.70175111986447,-6.214608098422191
6.1,12.56,0,lit_unif,-342.321188070781,-6.214608098422191
8.01,11.48,0,lit_unif,-341.5779813065164,-6.214608098422191
7.74,12.43,0,lit_unif,-342.1793622435369,-6.214608098422191
11.26,11.91,0,lit_unif,-341.58840404975405,-6.214608098422191
13,12.43,0,lit_unif,-342.19677551443266,-6.214608098422191
10.2,11.73,0,lit_unif,-341.52543156924736,-6.214608098422191
12.53,11.38,0,lit_unif,-341.64024031248476,-6.214608098422191
14.92,11.3,0,lit_unif,-341.71272467841453,-6.214608098422191
14.46,11.24,0,lit_unif,-341.7788986206927,-6.214608098422191
20.32,11.24,0,lit_unif,-341.7788918943869,-6.214608098422191
23.19,11.57,0,lit_unif,-341.53794806031476,-6.214608098422191
21.1,11.71,0,lit_unif,-341.52348418487134,-6.214608098422191
21.38,12.46,0,lit_unif,-342.25009879285244,-6.214608098422191
24.46,11.15,0,lit_unif,-341.897454607214,-6.214608098422191
19.59,11.61,0,lit_unif,-341.52864624146343,-6.214608098422191
15.51,11.53,0,lit_unif,-341.5514491444617,-6.214608098422191
9.51,11.69,0,lit_unif,-341.52243770767205,-6.214608098422191
11.82,11.24,0,lit_unif,-341.77901437908264,-6.214608098422191
10.55,11.17,0,lit_unif,-341.86965784227533,-6.214608098422191
6.36,12.34,0,lit_unif,-341.9801899023755,-6.214608098422191
3.98,13.18,0,lit_unif,-342.3992631704654,-6.214608098422191
2.52,13.8,0,lit_unif,-342.386545004011,-6.214608098422191
2.68,15.37,0,lit_unif,-342.47181149218,-6.214608098422191
2.78,14.02,0,lit_unif,-341.5230095761192,-6.214608098422191
2.78,14.29,0,lit_unif,-341.5993597836087,-6.214608098422191
5.3,13.02,0,lit_unif,-343.15415978387705,-6.214608098422191
3.54,12.73,0,lit_unif,-341.5282408260768,-6.214608098422191
5,12.73,0,lit_unif,-342.3681073717387,-6.214608098422191
8.53,13.13,0,lit_unif,-343.89265385429724,-6.214608098422191
11.6,11.58,0,lit_unif,-341.5352656558181,-6.214608098422191
11.98,12.29,0,lit_unif,-341.97348829587526,-6.214608098422191
13.62,11.99,0,lit_unif,-341.6417708603686,-6.214608098422191
16.54,12.57,0,lit_unif,-342.4614614029443,-6.214608098422191
13.3,11.29,0,lit_unif,-341.7230643203613,-6.214608098422191
15.58,11.1,0,lit_unif,-341.9735071891786,-6.214608098422191
13.72,11.8,0,lit_unif,-341.5405096365246,-6.214608098422191
10.76,10.94,0,lit_unif,-342.2676658968711,-6.214608098422191
9.78,11.36,0,lit_unif,-341.6575009242807,-6.214608098422191
9.21,11.36,0,lit_unif,-341.65822987634624,-6.214608098422191
8.34,11.06,0,lit_unif,-342.0476432791546,-6.214608098422191
3.49,13.23,0,lit_unif,-341.79967113445264,-6.214608098422191
4.53,12.42,0,lit_unif,-341.7239586646962,-6.214608098422191
3.72,11.76,0,lit_unif,-342.13285906362387,-6.214608098422191
8.78,10.78,0,lit_unif,-342.64653699818933,-6.214608098422191
9.12,12.17,0,lit_unif,-341.81385493652215,-6.214608098422191
8.05,12.25,0,lit_unif,-341.9081481139551,-6.214608098422191
16.13,12.04,0,lit_unif,-341.6827614869846,-6.214608098422191
16.67,11.85,0,lit_unif,-341.55866971081326,-6.214608098422191
18.08,12.3,0,lit_unif,-341.988162671198,-6.214608098422191
20.72,11.36,0,lit_unif,-341.65666592454295,-6.214608098422191
19.18,11.29,0,lit_unif,-341.72304303847295,-6.214608098422191
17.59,11.01,0,lit_unif,-342.129082831572,-6.214608098422191
23.51,11.79,0,lit_unif,-341.5376227420747,-6.214608098422191
26.02,11.57,0,lit_unif,-341.53794806020596,-6.214608098422191
27.99,11.19,0,lit_unif,-341.841873117509,-6.214608098422191
26.28,11.11,0,lit_unif,-341.9577063391114,-6.214608098422191
27.33,11.33,0,lit_unif,-341.6834387207114,-6.214608098422191
29.07,11.41,0,lit_unif,-341.61757001156684,-6.214608098422191
25.05,12.77,0,lit_unif,-342.90855711002445,-6.214608098422191
25.26,11.83,0,lit_unif,-341.5506696108787,-6.214608098422191
22.53,10.93,0,lit_unif,-342.2879253591635,-6.214608098422191
26.82,10.54,0,lit_unif,-343.35286781929625,-6.214608098422191
29.98,12.29,0,lit_unif,-341.973624721137,-6.214608098422191
32.83,11.18,0,lit_unif,-341.8553332460291,-6.214608098422191
28.34,10.73,0,lit_unif,-342.7723643436132,-6.214608098422191
20.08,12.19,0,lit_unif,-341.840373669425,-6.214608098422191
20.66,11.83,0,lit_unif,-341.55066960842635,-6.214608098422191
17.17,11.92,0,lit_unif,-341.5943403764009,-6.214608098422191
18.97,12.23,0,lit_unif,-341.8910119350932,-6.214608098422191
17.57,12.39,0,lit_unif,-342.12876565601783,-6.214608098422191
17.2,13.15,0,lit_unif,-343.96887977386734,-6.214608098422191
15.1,11.89,0,lit_unif,-341.57759809510003,-6.214608098422191
17.44,10.83,0,lit_unif,-342.514310794666,-6.214608098422191
17.77,10.28,0,lit_unif,-344.348014712338,-6.214608098422191
17.72,11.14,0,lit_unif,-341.912078079994,-6.214608098422191
17.09,11.2,0,lit_unif,-341.82870233434454,-6.214608098422191
14.98,11.43,0,lit_unif,-341.6038514220178,-6.214608098422191
14.66,11.57,0,lit_unif,-341.53794939501853,-6.214608098422191
11.79,10.47,0,lit_unif,-343.59781899645947,-6.214608098422191
13.7,11.95,0,lit_unif,-341.61323423915917,-6.214608098422191
15.11,11.37,0,lit_unif,-341.64829837435144,-6.214608098422191
17.92,11.54,0,lit_unif,-341.5476774427188,-6.214608098422191
20.52,11.3,0,lit_unif,-341.7127211840708,-6.214608098422191
23.68,11.97,0,lit_unif,-341.6270385301322,-6.214608098422191
23.69,11.96,0,lit_unif,-341.6200221032324,-6.214608098422191
24.89,11.14,0,lit_unif,-341.91207784902383,-6.214608098422191
22.84,11.96,0,lit_unif,-341.62002210297885,-6.214608098422191
25.41,12,0,lit_unif,-341.6495087356056,-6.214608098422191
22.5,11.86,0,lit_unif,-341.5630371516275,-6.214608098422191
21.77,11.64,0,lit_unif,-341.5243997373878,-6.214608098422191
24.77,10.9,0,lit_unif,-342.3525634499781,-6.214608098422191
21.62,12.05,0,lit_unif,-341.6916598977267,-6.214608098422191
21.79,12.71,0,lit_unif,-342.7660968506207,-6.214608098422191
23.78,11.44,0,lit_unif,-341.59739705978444,-6.214608098422191
19.74,11.68,0,lit_unif,-341.52234398757196,-6.214608098422191
19.87,11.79,0,lit_unif,-341.53762273783684,-6.214608098422191
19.74,11.45,0,lit_unif,-341.5912160368427,-6.214608098422191
20.95,12,0,lit_unif,-341.64950873183096,-6.214608098422191
24.88,11.38,0,lit_unif,-341.6402022406549,-6.214608098422191
23.27,11.98,0,lit_unif,-341.63429217500254,-6.214608098422191
24.28,11.34,0,lit_unif,-341.67423654546405,-6.214608098422191
24.94,11.59,0,lit_unif,-341.53277498150214,-6.214608098422191
23.99,12.2,0,lit_unif,-341.8526979866678,-6.214608098422191
23.48,11.69,0,lit_unif,-341.522469698155,-6.214608098422191
23.22,12.24,0,lit_unif,-341.9042284934134,-6.214608098422191
21.59,11.6,0,lit_unif,-341.53058039801164,-6.214608098422191
25.04,11.99,0,lit_unif,-341.6417824419433,-6.214608098422191
22.04,12.31,0,lit_unif,-342.0029193019531,-6.214608098422191
18.73,12.22,0,lit_unif,-341.8780176281887,-6.214608098422191
20.57,11.49,0,lit_unif,-341.56919003767365,-6.214608098422191
19.47,12.12,0,lit_unif,-341.7604199530907,-6.214608098422191
23.01,11.7,0,lit_unif,-341.5228499780033,-6.214608098422191
22.45,11.05,0,lit_unif,-342.05694520194425,-6.214608098422191
18.63,12.74,0,lit_unif,-342.836446705929,-6.214608098422191
17.35,12.76,0,lit_unif,-342.88432494167637,-6.214608098422191
9.72,11.82,0,lit_unif,-341.54665709224537,-6.214608098422191
9.34,11.68,0,lit_unif,-341.5223476855517,-6.214608098422191
10.18,12.07,0,lit_unif,-341.7095165758601,-6.214608098422191
8.41,12.69,0,lit_unif,-342.70898572312933,-6.214608098422191
9.95,11.82,0,lit_unif,-341.5467418270036,-6.214608098422191
8.67,10.54,0,lit_unif,-343.36326692563375,-6.214608098422191
11.71,11.74,0,lit_unif,-341.5268855487937,-6.214608098422191
9.59,11.78,0,lit_unif,-341.53466669284325,-6.214608098422191
7.08,11.96,0,lit_unif,-341.6066974583692,-6.214608098422191
8.75,11.12,0,lit_unif,-341.9467821232516,-6.214608098422191
6.44,11.44,0,lit_unif,-341.6238146278386,-6.214608098422191
6.12,11.38,0,lit_unif,-341.68770153315086,-6.214608098422191
2.48,13.79,0,lit_unif,-342.6718807478893,-6.214608098422191
2.48,15.35,0,lit_unif,-341.63842558673554,-6.214608098422191
2.48,16.08,0,lit_unif,-342.43228273925894,-6.214608098422191
2.53,14.15,0,lit_unif,-341.8441115710888,-6.214608098422191
5.55,12.7,0,lit_unif,-342.49535445534383,-6.214608098422191
6.81,12.19,0,lit_unif,-341.8077287292062,-6.214608098422191
11.54,11.54,0,lit_unif,-341.5477298106755,-6.214608098422191
16.99,10.74,0,lit_unif,-342.74511156301634,-6.214608098422191
15.88,12.07,0,lit_unif,-341.7101506981593,-6.214608098422191
15.11,11.91,0,lit_unif,-341.5885175447723,-6.214608098422191
15.95,11.89,0,lit_unif,-341.57759903563857,-6.214608098422191
21.55,12.52,0,lit_unif,-342.3622860438745,-6.214608098422191
22.79,11.87,0,lit_unif,-341.56764825145524,-6.214608098422191
26.19,12.52,0,lit_unif,-342.3622860488988,-6.214608098422191
22.99,11.15,0,lit_unif,-341.8974546077693,-6.214608098422191
21.23,13.21,0,lit_unif,-344.1602451408008,-6.214608098422191
21.82,12.91,0,lit_unif,-343.2679628809588,-6.214608098422191
17.01,12.5,0,lit_unif,-342.3240574975302,-6.214608098422191
15.9,10.78,0,lit_unif,-342.63933087522264,-6.214608098422191
13.04,11.92,0,lit_unif,-341.5943235544858,-6.214608098422191
16.3,11.51,0,lit_unif,-341.5597867314342,-6.214608098422191
18.06,11.51,0,lit_unif,-341.55978643962317,-6.214608098422191
19.55,11.94,0,lit_unif,-341.6067032826061,-6.214608098422191
19.1,11,0,lit_unif,-342.1478711440024,-6.214608098422191
18.69,10.71,0,lit_unif,-342.82784730107244,-6.214608098422191
17.52,11.12,0,lit_unif,-341.94220326783926,-6.214608098422191
17.37,13.4,0,lit_unif,-344.8071149096884,-6.214608098422191
21,11.59,0,lit_unif,-341.5327749825191,-6.214608098422191
24.14,13.6,0,lit_unif,-345.55272424245607,-6.214608098422191
19.73,13.6,0,lit_unif,-345.5527241614788,-6.214608098422191
9.95,11.28,0,lit_unif,-341.7345147675889,-6.214608098422191
16.29,11.6,0,lit_unif,-341.5305805593331,-6.214608098422191
14.66,12.25,0,lit_unif,-341.91765992764704,-6.214608098422191
10.12,11.82,0,lit_unif,-341.54679211212533,-6.214608098422191
17.39,11.72,0,lit_unif,-341.52437165533104,-6.214608098422191
18.73,11.85,0,lit_unif,-341.55866991142113,-6.214608098422191
16.59,10.53,0,lit_unif,-343.3867811402134,-6.214608098422191
17.54,11.3,0,lit_unif,-341.71272137351025,-6.214608098422191
14.92,11.47,0,lit_unif,-341.57966668964764,-6.214608098422191
14.23,12.03,0,lit_unif,-341.6740911744589,-6.214608098422191
14.94,11.95,0,lit_unif,-341.6132411228728,-6.214608098422191
14.7,12.14,0,lit_unif,-341.7821250736245,-6.214608098422191
17.54,11.19,0,lit_unif,-341.8418733725077,-6.214608098422191
16.93,12.82,0,lit_unif,-343.0326158070544,-6.214608098422191
11.1,12.35,0,lit_unif,-342.06372466103625,-5.521460917862246
18.74,11.19,0,lit_unif,-341.8418731857397,-6.214608098422191
15.02,11.03,0,lit_unif,-342.09241740477887,-6.214608098422191
17.57,11.43,0,lit_unif,-341.6038494009133,-6.214608098422191
22.42,12.99,0,lit_unif,-343.48991796623255,-6.214608098422191
20.13,12.18,0,lit_unif,-341.82827382226475,-6.214608098422191
12.03,12.02,0,lit_unif,-341.66559426468336,-6.214608098422191
10.48,11.84,0,lit_unif,-341.5543581436655,-6.214608098422191
8.41,11.78,0,lit_unif,-341.533853665916,-6.214608098422191
5.42,11.82,0,lit_unif,-341.5227671012172,-6.214608098422191
5.17,11.07,0,lit_unif,-342.30840459067923,-6.214608098422191
7.4,12.09,0,lit_unif,-341.7156527312234,-6.214608098422191
11.06,11.04,0,lit_unif,-342.0749424439287,-6.214608098422191
13,13.36,0,lit_unif,-344.66574016283676,-6.214608098422191
8.92,11.76,0,lit_unif,-341.52992342355776,-6.214608098422191
