alpha_A,alpha_Q,w,modelType,logLikelihood,posteriorProb
35.07,6.03,0.31,prag_emp,-306.77509944806945,-6.214608098422191
37.3,6.48,0.35,prag_emp,-307.2228226203,-6.214608098422191
39.96,5.94,0.38,prag_emp,-306.90714786393323,-6.214608098422191
39.27,5.94,0.3,prag_emp,-307.5961824271347,-6.214608098422191
36.94,6,0.32,prag_emp,-306.6884003120286,-6.214608098422191
39.44,6,0.4,prag_emp,-306.69909010969013,-6.214608098422191
39,6,0.34,prag_emp,-306.377288793247,-6.214608098422191
37.55,6,0.4,prag_emp,-306.69909010969013,-6.214608098422191
36.34,6.47,0.4,prag_emp,-306.7883060116006,-6.214608098422191
37.09,6.47,0.39,prag_emp,-306.741539123996,-6.214608098422191
39.92,6.23,0.39,prag_emp,-305.69981772820177,-6.214608098422191
39.42,6.23,0.42,prag_emp,-306.22697613510513,-6.214608098422191
38.75,6.62,0.47,prag_emp,-309.7916179079276,-6.214608098422191
35.45,6.16,0.4,prag_emp,-305.8909069001238,-6.214608098422191
33.54,6.18,0.32,prag_emp,-306.2681310779694,-6.214608098422191
35.18,6.48,0.38,prag_emp,-306.83667731498053,-6.214608098422191
36.25,6.48,0.48,prag_emp,-309.1776311489174,-6.214608098422191
37.95,6.7,0.48,prag_emp,-311.0478605983386,-6.214608098422191
39.53,5.87,0.31,prag_emp,-307.99282787533036,-6.214608098422191
37.04,6.3,0.35,prag_emp,-305.95944741227567,-6.214608098422191
36.94,6.4,0.39,prag_emp,-306.2535096638918,-6.214608098422191
39.88,6.18,0.46,prag_emp,-307.7583972129276,-6.214608098422191
38.13,6.18,0.35,prag_emp,-305.7067895821165,-6.214608098422191
39.96,6.18,0.37,prag_emp,-305.60410750367424,-6.214608098422191
37.65,6.25,0.35,prag_emp,-305.79417964636593,-6.214608098422191
35.92,6.25,0.32,prag_emp,-306.42968019846387,-6.214608098422191
34.91,6.09,0.34,prag_emp,-305.95543297893954,-6.214608098422191
35.57,6.09,0.41,prag_emp,-306.34236530088674,-6.214608098422191
32.3,6.3,0.37,prag_emp,-305.77674695864283,-6.214608098422191
36.33,6.3,0.31,prag_emp,-306.9905042748005,-6.214608098422191
35.66,6.3,0.33,prag_emp,-306.36453434328286,-6.214608098422191
37.55,6.3,0.35,prag_emp,-305.95944741227567,-6.214608098422191
39.14,6.3,0.33,prag_emp,-306.36453434328297,-6.214608098422191
38.63,6.3,0.39,prag_emp,-305.8156970936945,-6.214608098422191
38.11,6.3,0.39,prag_emp,-305.81569709369455,-6.214608098422191
35.82,6.3,0.41,prag_emp,-306.07341957135515,-6.214608098422191
39.92,6.3,0.37,prag_emp,-305.7767469586427,-6.214608098422191
36.71,6.1,0.38,prag_emp,-305.8208249598857,-6.214608098422191
32.43,6.22,0.33,prag_emp,-306.0834055809126,-6.214608098422191
32.59,6.22,0.34,prag_emp,-305.8822538569494,-6.214608098422191
32.37,6.34,0.44,prag_emp,-306.93995744540325,-6.214608098422191
36.96,6.44,0.44,prag_emp,-307.3513204181389,-6.214608098422191
37.46,6,0.38,prag_emp,-306.38454801378305,-6.214608098422191
37.75,6.38,0.4,prag_emp,-306.2177303458988,-6.214608098422191
35.27,6.58,0.39,prag_emp,-307.79374772235593,-6.214608098422191
37.76,6.58,0.35,prag_emp,-308.34750113518413,-6.214608098422191
38.58,6.58,0.43,prag_emp,-308.1697468287326,-6.214608098422191
36.31,5.89,0.31,prag_emp,-307.7815049919785,-6.214608098422191
37.14,5.89,0.39,prag_emp,-307.60950967856746,-6.214608098422191
36.76,6.44,0.38,prag_emp,-306.51416942889506,-6.214608098422191
37.23,6.44,0.35,prag_emp,-306.85508652437886,-6.214608098422191
36.01,6.36,0.39,prag_emp,-306.04094576274343,-6.214608098422191
34.65,6.36,0.34,prag_emp,-306.46394719960495,-6.214608098422191
31.18,6.36,0.4,prag_emp,-306.12399857408946,-6.214608098422191
32.78,6.36,0.4,prag_emp,-306.12399857408957,-6.214608098422191
29.15,6.36,0.43,prag_emp,-306.7000028776412,-6.214608098422191
27.48,6.2,0.44,prag_emp,-306.8791716842534,-6.214608098422191
27.52,6.2,0.25,prag_emp,-309.52303007675204,-6.214608098422191
27.64,6.2,0.4,prag_emp,-305.83134667128587,-6.214608098422191
29.15,6.2,0.39,prag_emp,-305.7001606046493,-6.214608098422191
29.3,6.2,0.39,prag_emp,-305.70016060464934,-6.214608098422191
31.05,6.2,0.37,prag_emp,-305.5987381248097,-6.214608098422191
29.97,6.2,0.4,prag_emp,-305.83134667128485,-6.214608098422191
27.45,6.29,0.37,prag_emp,-305.743915143635,-6.214608098422191
20.66,6.29,0.41,prag_emp,-306.05300608590886,-6.214608098422191
20.78,6.29,0.39,prag_emp,-305.78932020585006,-6.214608098422191
21.43,6.29,0.34,prag_emp,-306.09084528162913,-6.214608098422191
18.75,6.29,0.4,prag_emp,-305.8941341223156,-6.214608098422191
16.7,6.23,0.36,prag_emp,-305.65683044642196,-6.214608098422191
14.99,6.23,0.42,prag_emp,-306.2269767273301,-6.214608098422191
14.91,6.23,0.33,prag_emp,-306.1064229971317,-6.214608098422191
11.83,6.19,0.34,prag_emp,-305.8449106735072,-6.214608098422191
12.97,6.19,0.32,prag_emp,-306.28045471743053,-6.214608098422191
16.02,6.19,0.41,prag_emp,-306.02793959159754,-6.214608098422191
16.92,6.19,0.45,prag_emp,-307.29037028655193,-6.214608098422191
19.45,6.19,0.36,prag_emp,-305.62703691660585,-6.214608098422191
20.61,6.19,0.29,prag_emp,-307.3377363163923,-6.214608098422191
22.14,6.19,0.35,prag_emp,-305.7087630219066,-6.214608098422191
23.58,6.19,0.33,prag_emp,-306.0355715944426,-6.214608098422191
17.84,6.19,0.33,prag_emp,-306.03557151386883,-6.214608098422191
25.33,6.19,0.38,prag_emp,-305.626472477559,-6.214608098422191
24.35,6.2,0.36,prag_emp,-305.6292667634632,-6.214608098422191
23.54,6.2,0.42,prag_emp,-306.25199640574317,-6.214608098422191
22,6.02,0.39,prag_emp,-306.3682898022818,-6.214608098422191
23.35,6.02,0.39,prag_emp,-306.36828979811986,-6.214608098422191
22.55,6.63,0.38,prag_emp,-308.451206683995,-6.214608098422191
18.02,6.63,0.41,prag_emp,-308.4198994226449,-6.214608098422191
18.95,5.87,0.37,prag_emp,-307.58833363905177,-6.214608098422191
23.59,6.23,0.39,prag_emp,-305.6998177281331,-6.214608098422191
23.33,6.23,0.39,prag_emp,-305.6998177281105,-6.214608098422191
23.9,6.23,0.36,prag_emp,-305.656830831707,-6.214608098422191
23.98,6.26,0.35,prag_emp,-305.8204856435117,-6.214608098422191
27.23,6.04,0.4,prag_emp,-306.4088629618483,-6.214608098422191
24.12,6.35,0.39,prag_emp,-305.99552560854585,-6.214608098422191
25.99,6.35,0.33,prag_emp,-306.6501172344688,-6.214608098422191
27.71,6.35,0.35,prag_emp,-306.20755716722755,-6.214608098422191
26.52,6.35,0.35,prag_emp,-306.2075571672039,-6.214608098422191
25.44,6.35,0.41,prag_emp,-306.2227789794572,-6.214608098422191
29.4,6.35,0.41,prag_emp,-306.2227789795258,-6.214608098422191
29.4,6.08,0.39,prag_emp,-306.014951061602,-6.214608098422191
25.29,6.15,0.39,prag_emp,-305.76941910508117,-6.214608098422191
26.49,6.16,0.41,prag_emp,-306.085701457404,-6.214608098422191
29.68,6.16,0.32,prag_emp,-306.25436181407014,-6.214608098422191
33.26,6.16,0.34,prag_emp,-305.83971543578406,-6.214608098422191
36.85,6.16,0.35,prag_emp,-305.7135413966952,-6.214608098422191
39.32,6.16,0.36,prag_emp,-305.64151230110537,-6.214608098422191
37.67,6.16,0.45,prag_emp,-307.3764925524914,-6.214608098422191
39.54,6.12,0.33,prag_emp,-306.0505324476289,-6.214608098422191
39.66,6.12,0.39,prag_emp,-305.85308936116996,-6.214608098422191
38.65,6.12,0.33,prag_emp,-306.05053244762894,-6.214608098422191
39.61,6.28,0.34,prag_emp,-306.0508129675459,-6.214608098422191
33.53,6.28,0.48,prag_emp,-308.61655569164316,-6.214608098422191
33.53,6.28,0.36,prag_emp,-305.77112384295833,-6.214608098422191
35.14,6.28,0.38,prag_emp,-305.71282556708775,-6.214608098422191
34.48,6.28,0.4,prag_emp,-305.874019707773,-6.214608098422191
34.98,6.28,0.36,prag_emp,-305.77112384295833,-6.214608098422191
36.01,6.28,0.32,prag_emp,-306.55163088688266,-6.214608098422191
34.05,6.39,0.35,prag_emp,-306.464033173256,-6.214608098422191
34.47,6.39,0.43,prag_emp,-306.8184722071393,-6.214608098422191
36.17,6.39,0.34,prag_emp,-306.67251387761075,-6.214608098422191
35.41,6.39,0.32,prag_emp,-307.25830777332055,-6.214608098422191
38.88,6.32,0.4,prag_emp,-305.97371595202287,-6.214608098422191
39.66,6.32,0.4,prag_emp,-305.9737159520229,-6.214608098422191
39.48,6.32,0.39,prag_emp,-305.87809753624254,-6.214608098422191
38.01,6.32,0.43,prag_emp,-306.58446678075785,-6.214608098422191
38.15,6.32,0.36,prag_emp,-305.9226218887629,-6.214608098422191
39.06,6.22,0.33,prag_emp,-306.0834055809126,-6.214608098422191
39.27,6.22,0.3,prag_emp,-307.01286170684926,-6.214608098422191
39.76,6.22,0.37,prag_emp,-305.60724287234234,-6.214608098422191
38.22,6.22,0.39,prag_emp,-305.69654504879475,-6.214608098422191
38.84,6.22,0.41,prag_emp,-306.00072467203734,-6.214608098422191
38,6.03,0.3,prag_emp,-307.07158808807515,-6.214608098422191
36.24,6.03,0.37,prag_emp,-306.10351747277025,-6.214608098422191
32.82,6.03,0.35,prag_emp,-306.1162305281186,-6.214608098422191
33.94,6.03,0.34,prag_emp,-306.20167646784114,-6.214608098422191
35.27,6.03,0.37,prag_emp,-306.1035174727703,-6.214608098422191
37.16,6.03,0.33,prag_emp,-306.33999365097117,-6.214608098422191
38.98,6.03,0.4,prag_emp,-306.47576956227323,-6.214608098422191
39.6,6.03,0.4,prag_emp,-306.47576956227323,-6.214608098422191
35.53,6.03,0.29,prag_emp,-307.42036084231006,-6.214608098422191
38.42,6.03,0.31,prag_emp,-306.7750994480695,-6.214608098422191
36.61,6.15,0.45,prag_emp,-307.411900011857,-6.214608098422191
35.87,6.1,0.35,prag_emp,-305.82091214901357,-6.214608098422191
30.73,6.13,0.38,prag_emp,-305.72392194187415,-6.214608098422191
28.83,6.13,0.42,prag_emp,-306.428611918849,-6.214608098422191
26.8,6.33,0.38,prag_emp,-305.87666688889874,-6.214608098422191
29.81,6.33,0.32,prag_emp,-306.8230998318831,-6.214608098422191
29.67,6.33,0.3,prag_emp,-307.5820803920699,-6.214608098422191
27.84,6.33,0.39,prag_emp,-305.91408243539456,-6.214608098422191
23.49,6.21,0.35,prag_emp,-305.7233038093411,-6.214608098422191
26.36,5.94,0.41,prag_emp,-307.4957233094672,-6.214608098422191
27.22,5.93,0.35,prag_emp,-306.870144063491,-6.214608098422191
25.67,5.96,0.33,prag_emp,-306.78480069000796,-6.214608098422191
25.4,6.43,0.38,prag_emp,-306.44094602801374,-6.214608098422191
25.7,6.43,0.34,prag_emp,-306.9947531675857,-6.214608098422191
23.37,6.43,0.39,prag_emp,-306.4448378339217,-6.214608098422191
22.71,6.43,0.31,prag_emp,-308.00582907808604,-6.214608098422191
23.07,6.49,0.41,prag_emp,-307.0437878780721,-6.214608098422191
21.11,6.22,0.38,prag_emp,-305.6248038462385,-6.214608098422191
19.42,6.22,0.4,prag_emp,-305.8220312325493,-6.214608098422191
21.12,6.22,0.29,prag_emp,-307.4299972029572,-6.214608098422191
19.49,6.22,0.37,prag_emp,-305.60724286272875,-6.214608098422191
17.55,6.22,0.33,prag_emp,-306.0834053570395,-6.214608098422191
18.07,6.22,0.36,prag_emp,-305.6441842683445,-6.214608098422191
18.48,6.22,0.33,prag_emp,-306.08340550032284,-6.214608098422191
24.16,6.22,0.32,prag_emp,-306.33910747984845,-6.214608098422191
25.05,6,0.4,prag_emp,-306.6990901099049,-6.214608098422191
23.61,6.47,0.41,prag_emp,-306.8913969342142,-6.214608098422191
26.75,6.47,0.45,prag_emp,-307.8519897666637,-6.214608098422191
26.64,6.47,0.39,prag_emp,-306.7415391239558,-6.214608098422191
28.84,5.99,0.33,prag_emp,-306.5700479300372,-6.214608098422191
26.77,5.99,0.36,prag_emp,-306.3484973023917,-6.214608098422191
24.68,6.13,0.37,prag_emp,-305.67931806430323,-6.214608098422191
25.48,6.13,0.36,prag_emp,-305.68817515993555,-6.214608098422191
27.19,6.14,0.36,prag_emp,-305.6690093475232,-6.214608098422191
24.96,6.5,0.33,prag_emp,-307.98625391983404,-6.214608098422191
25.75,6.5,0.33,prag_emp,-307.9862539200423,-6.214608098422191
22.97,6.5,0.4,prag_emp,-307.0310778922154,-6.214608098422191
18.8,6.5,0.32,prag_emp,-308.3528116735711,-6.214608098422191
19.56,6.22,0.41,prag_emp,-306.000724676712,-6.214608098422191
14.98,6.22,0.3,prag_emp,-307.0128559662351,-6.214608098422191
15.15,6.51,0.37,prag_emp,-307.19134686982505,-6.214608098422191
13.89,6.33,0.34,prag_emp,-306.2843109688419,-6.214608098422191
9.7,5.97,0.37,prag_emp,-306.5452716436934,-6.214608098422191
8.71,5.97,0.27,prag_emp,-308.5351642534412,-6.214608098422191
9.81,6.22,0.42,prag_emp,-306.23234884793845,-6.214608098422191
8.52,6.31,0.38,prag_emp,-305.79403884817475,-6.214608098422191
13.5,6.31,0.32,prag_emp,-306.70435082195945,-6.214608098422191
15.73,6.31,0.36,prag_emp,-305.8798186219223,-6.214608098422191
16.34,6.2,0.44,prag_emp,-306.87917240489696,-6.214608098422191
18.89,6.2,0.38,prag_emp,-305.62247862756226,-6.214608098422191
21.52,6.2,0.38,prag_emp,-305.6224786224045,-6.214608098422191
15.92,6.36,0.4,prag_emp,-306.12399574826145,-6.214608098422191
16.22,6.22,0.37,prag_emp,-305.6072425231496,-6.214608098422191
17.38,6.22,0.36,prag_emp,-305.6441841946724,-6.214608098422191
20.4,6.22,0.34,prag_emp,-305.8822538488035,-6.214608098422191
18.69,6.22,0.33,prag_emp,-306.08340551692686,-6.214608098422191
18.45,6.22,0.36,prag_emp,-305.6441842905151,-6.214608098422191
16.21,6.09,0.36,prag_emp,-305.80145211848816,-6.214608098422191
16.68,6.34,0.36,prag_emp,-306.0179533170524,-6.214608098422191
14.29,6.3,0.27,prag_emp,-308.88899115213314,-6.214608098422191
14.84,6.3,0.41,prag_emp,-306.0734149640086,-6.214608098422191
14,6.3,0.43,prag_emp,-306.5452041840967,-6.214608098422191
17.11,6.3,0.34,prag_emp,-306.1342338256965,-6.214608098422191
17.64,6.09,0.27,prag_emp,-308.1680105031315,-6.214608098422191
19.58,6.09,0.33,prag_emp,-306.11258552904127,-6.214608098422191
21.18,6.46,0.44,prag_emp,-307.46849530236364,-6.214608098422191
21.31,6.3,0.47,prag_emp,-308.10604199263094,-6.214608098422191
22.75,6.3,0.43,prag_emp,-306.5452128784585,-6.214608098422191
20.97,6.41,0.38,prag_emp,-306.3035114216542,-6.214608098422191
22.31,6.34,0.38,prag_emp,-305.91907132529934,-6.214608098422191
25.62,6.34,0.35,prag_emp,-306.15142697033355,-6.214608098422191
27.52,6.34,0.31,prag_emp,-307.24364822104405,-6.214608098422191
25.78,6.34,0.37,prag_emp,-305.94055036866735,-6.214608098422191
25.53,6.34,0.35,prag_emp,-306.15142697032485,-6.214608098422191
26.99,6.34,0.39,prag_emp,-305.95323149480583,-6.214608098422191
29.7,6.34,0.36,prag_emp,-306.01795473744426,-6.214608098422191
24.19,6.37,0.43,prag_emp,-306.73649299555177,-6.214608098422191
22.28,6.37,0.4,prag_emp,-306.16933089186386,-6.214608098422191
26.35,6.37,0.35,prag_emp,-306.329442873144,-6.214608098422191
25.26,6.37,0.39,prag_emp,-306.0894730323045,-6.214608098422191
26.27,6.37,0.37,prag_emp,-306.0969580496146,-6.214608098422191
26.86,6.37,0.38,prag_emp,-306.06520990531163,-6.214608098422191
26.14,6.37,0.42,prag_emp,-306.49354320561565,-6.214608098422191
22.56,6.37,0.38,prag_emp,-306.0652099029885,-6.214608098422191
25.16,5.93,0.34,prag_emp,-306.92733208685945,-6.214608098422191
25.2,6.19,0.28,prag_emp,-307.7961220525116,-6.214608098422191
23.39,6.19,0.28,prag_emp,-307.79612205208184,-6.214608098422191
20.42,6.37,0.31,prag_emp,-307.46849502526436,-6.214608098422191
20.51,6.37,0.4,prag_emp,-306.1693308751033,-6.214608098422191
18.32,5.99,0.32,prag_emp,-306.74884475234035,-6.214608098422191
