alpha_A,alpha_Q,w,modelType,logLikelihood,posteriorProb
4.26,24.61,0,lit_unif,-844.725543555731,-6.214608098422191
4.26,25.52,0,lit_unif,-844.725543555731,-6.214608098422191
4.57,31.8,0,lit_unif,-846.2732163424506,-6.214608098422191
4.4,39.22,0,lit_unif,-845.2923885732838,-6.214608098422191
3.8,39.19,0,lit_unif,-844.8659295175875,-6.214608098422191
3.81,33.04,0,lit_unif,-844.8232264788955,-6.214608098422191
4.42,29.62,0,lit_unif,-845.3920418133113,-6.214608098422191
4.03,29.57,0,lit_unif,-844.3628328278321,-6.214608098422191
3.7,27.66,0,lit_unif,-845.4087791215536,-6.214608098422191
4.23,25.04,0,lit_unif,-844.6358401347472,-6.214608098422191
4.47,26.41,0,lit_unif,-845.6601689685333,-6.214608098422191
4.47,25.43,0,lit_unif,-845.6601689685333,-6.214608098422191
3.95,24.56,0,lit_unif,-844.4293306053261,-6.214608098422191
4.44,24.99,0,lit_unif,-845.4960813143488,-6.214608098422191
3.62,24.64,0,lit_unif,-846.0042483737731,-6.214608098422191
3.45,25.42,0,lit_unif,-847.8012656547425,-6.214608098422191
3.86,27.69,0,lit_unif,-844.63969982037,-6.214608098422191
4.52,28.14,0,lit_unif,-845.9543327354417,-6.214608098422191
4.02,27.32,0,lit_unif,-844.3652649620361,-6.214608098422191
3.67,24.57,0,lit_unif,-845.6145878813882,-6.214608098422191
4.21,26.17,0,lit_unif,-844.5826779192316,-6.214608098422191
4.15,29.1,0,lit_unif,-844.4562769530287,-6.214608098422191
4.15,27.51,0,lit_unif,-844.4562769530287,-6.214608098422191
4.33,28.42,0,lit_unif,-844.97948099671,-6.214608098422191
4.28,30.43,0,lit_unif,-844.7918298499378,-6.214608098422191
4.29,30.92,0,lit_unif,-844.8268788193152,-6.214608098422191
3.98,27.17,0,lit_unif,-844.3916257916669,-6.214608098422191
4.32,23.03,0,lit_unif,-844.9394947903087,-6.214608098422191
4.08,24.92,0,lit_unif,-844.3748046612953,-6.214608098422191
3.95,22.77,0,lit_unif,-844.4293306053261,-6.214608098422191
3.73,19.14,0,lit_unif,-845.223238657946,-6.214608098422191
4.31,19.54,0,lit_unif,-844.900723990712,-6.214608098422191
3.83,18.75,0,lit_unif,-844.7438764441024,-6.214608098422191
3.79,20.02,0,lit_unif,-844.9106775458836,-6.214608098422191
4.24,17.6,0,lit_unif,-844.6644267631193,-6.214608098422191
4,14.52,0,lit_unif,-844.3750856972802,-6.214608098422191
4.23,18.15,0,lit_unif,-844.6358401347472,-6.214608098422191
3.62,15.19,0,lit_unif,-846.0042483737731,-6.214608098422191
4.19,12.48,0,lit_unif,-844.5349552462951,-6.214608098422191
4.19,4.98,0,lit_unif,-844.5349552462951,-6.214608098422191
4.19,0.16,0,lit_unif,-844.5349552462951,-6.214608098422191
3.93,1.51,0,lit_unif,-844.463264784878,-6.214608098422191
3.65,0.42,0,lit_unif,-845.7633440074306,-6.214608098422191
4.33,5.68,0,lit_unif,-844.97948099671,-6.214608098422191
4.12,5.3,0,lit_unif,-844.4123921869283,-6.214608098422191
4.28,13.18,0,lit_unif,-844.7918298499378,-6.214608098422191
3.9,11.72,0,lit_unif,-844.5277150176269,-6.214608098422191
3.94,14.41,0,lit_unif,-844.4454062833406,-6.214608098422191
3.94,17.13,0,lit_unif,-844.4454062833406,-6.214608098422191
4.02,17.29,0,lit_unif,-844.3652649620361,-6.214608098422191
4.1,14.21,0,lit_unif,-844.3905586819237,-6.214608098422191
4.13,13.63,0,lit_unif,-844.425550785365,-6.214608098422191
4.13,13.54,0,lit_unif,-844.425550785365,-6.214608098422191
4.13,14.29,0,lit_unif,-844.425550785365,-6.214608098422191
4.13,10.67,0,lit_unif,-844.425550785365,-6.214608098422191
3.94,9.87,0,lit_unif,-844.4454062833406,-6.214608098422191
4.52,8.73,0,lit_unif,-845.9543327354417,-6.214608098422191
4.57,5.04,0,lit_unif,-846.2732163424506,-6.214608098422191
4.11,9.38,0,lit_unif,-844.4007231255032,-6.214608098422191
4.13,6.94,0,lit_unif,-844.425550785365,-6.214608098422191
3.97,2.03,0,lit_unif,-844.4024576794943,-6.214608098422191
3.93,4.35,0,lit_unif,-844.463264784878,-6.214608098422191
3.82,2.66,0,lit_unif,-844.7825486571853,-6.214608098422191
3.82,6.55,0,lit_unif,-844.7825486571853,-6.214608098422191
3.82,2.72,0,lit_unif,-844.7825486571853,-6.214608098422191
3.85,2,0,lit_unif,-844.672471226974,-6.214608098422191
3.81,3.9,0,lit_unif,-844.8232264788955,-6.214608098422191
4.06,3.76,0,lit_unif,-844.3652535433866,-6.214608098422191
4.06,2.45,0,lit_unif,-844.3652535433866,-6.214608098422191
4.33,2.61,0,lit_unif,-844.97948099671,-6.214608098422191
4.33,3.43,0,lit_unif,-844.97948099671,-6.214608098422191
4.22,10.88,0,lit_unif,-844.6085859776484,-6.214608098422191
3.88,7.72,0,lit_unif,-844.579924613681,-6.214608098422191
4.19,8.12,0,lit_unif,-844.5349552462951,-6.214608098422191
4.19,3.23,0,lit_unif,-844.5349552462951,-6.214608098422191
4.19,2.5,0,lit_unif,-844.5349552462951,-6.214608098422191
4.19,9.45,0,lit_unif,-844.5349552462951,-6.214608098422191
4.19,6.07,0,lit_unif,-844.5349552462951,-6.214608098422191
3.61,9.03,0,lit_unif,-846.0893790710271,-6.214608098422191
3.87,3.74,0,lit_unif,-844.6088572156419,-6.214608098422191
3.98,6.22,0,lit_unif,-844.3916257916669,-6.214608098422191
3.97,5.67,0,lit_unif,-844.4024576794943,-6.214608098422191
3.97,4.91,0,lit_unif,-844.4024576794943,-6.214608098422191
4.3,5.28,0,lit_unif,-844.8631811199848,-6.214608098422191
4.3,6.82,0,lit_unif,-844.8631811199848,-6.214608098422191
3.74,8.17,0,lit_unif,-845.1657961702043,-6.214608098422191
4.06,9.73,0,lit_unif,-844.3652535433866,-6.214608098422191
4.23,14.05,0,lit_unif,-844.6358401347472,-6.214608098422191
4.56,15.19,0,lit_unif,-846.2075231058952,-6.214608098422191
4.04,13.11,0,lit_unif,-844.3620309951817,-6.214608098422191
4.24,15.25,0,lit_unif,-844.6644267631193,-6.214608098422191
3.87,17.75,0,lit_unif,-844.6088572156419,-6.214608098422191
4.76,18.78,0,lit_unif,-847.6890419920298,-6.214608098422191
4.43,19.03,0,lit_unif,-845.443518930614,-6.214608098422191
4.43,21.22,0,lit_unif,-845.443518930614,-6.214608098422191
4.28,17.76,0,lit_unif,-844.7918298499378,-6.214608098422191
4.35,21.69,0,lit_unif,-845.0630501318108,-6.214608098422191
3.67,24.58,0,lit_unif,-845.6145878813882,-6.214608098422191
4.8,27.65,0,lit_unif,-848.0244439343498,-6.214608098422191
4.44,22.75,0,lit_unif,-845.4960813143488,-6.214608098422191
3.89,23.98,0,lit_unif,-844.5528833747485,-6.214608098422191
4.13,26.01,0,lit_unif,-844.425550785365,-6.214608098422191
3.89,29.21,0,lit_unif,-844.5528833747485,-6.214608098422191
3.89,24.48,0,lit_unif,-844.5528833747485,-6.214608098422191
4.43,28.48,0,lit_unif,-845.443518930614,-6.214608098422191
3.95,28.68,0,lit_unif,-844.4293306053261,-6.214608098422191
3.95,26.83,0,lit_unif,-844.4293306053261,-6.214608098422191
3.95,22.52,0,lit_unif,-844.4293306053261,-6.214608098422191
4.03,24.29,0,lit_unif,-844.3628328278321,-6.214608098422191
4.03,23.7,0,lit_unif,-844.3628328278321,-6.214608098422191
3.84,17.5,0,lit_unif,-844.7071903947681,-6.214608098422191
4.47,15.34,0,lit_unif,-845.6601689685333,-6.214608098422191
3.58,14.24,0,lit_unif,-846.3595813017853,-6.214608098422191
3.67,14.09,0,lit_unif,-845.6145878813882,-6.214608098422191
4.39,15.35,0,lit_unif,-845.2442353221013,-6.214608098422191
4.12,15.51,0,lit_unif,-844.4123921869283,-6.214608098422191
3.98,12.2,0,lit_unif,-844.3916257916669,-6.214608098422191
4.03,6.77,0,lit_unif,-844.3628328278321,-6.214608098422191
4.03,4.62,0,lit_unif,-844.3628328278321,-6.214608098422191
4.48,2,0,lit_unif,-845.7169618560979,-6.214608098422191
4.43,0.42,0,lit_unif,-845.443518930614,-6.214608098422191
4.3,2.23,0,lit_unif,-844.8631811199848,-6.214608098422191
4.16,0.61,0,lit_unif,-844.4738150408822,-6.214608098422191
4.32,1.54,0,lit_unif,-844.9394947903087,-6.214608098422191
4.25,3.48,0,lit_unif,-844.6943323618781,-6.214608098422191
4.16,2.55,0,lit_unif,-844.4738150408822,-6.214608098422191
4.25,5.71,0,lit_unif,-844.6943323618781,-6.214608098422191
4.75,1.86,0,lit_unif,-847.6070939504926,-6.214608098422191
3.64,0.85,0,lit_unif,-845.8412536059798,-6.214608098422191
3.68,1.8,0,lit_unif,-845.5436968798044,-6.214608098422191
4.4,1.98,0,lit_unif,-845.2923885732838,-6.214608098422191
4.41,0.55,0,lit_unif,-845.3416612339596,-6.214608098422191
4.1,1.02,0,lit_unif,-844.3905586819237,-6.214608098422191
3.82,4.47,0,lit_unif,-844.7825486571853,-6.214608098422191
3.68,7.01,0,lit_unif,-845.5436968798044,-6.214608098422191
4.12,5.57,0,lit_unif,-844.4123921869283,-6.214608098422191
3.5,7.62,0,lit_unif,-847.1928992015729,-6.214608098422191
3.8,11.15,0,lit_unif,-844.8659295175875,-6.214608098422191
4.08,13.51,0,lit_unif,-844.3748046612953,-6.214608098422191
4.77,14.63,0,lit_unif,-847.7717590287123,-6.214608098422191
4.17,18.03,0,lit_unif,-844.4927837011256,-6.214608098422191
4.17,15.04,0,lit_unif,-844.4927837011256,-6.214608098422191
4.17,10.75,0,lit_unif,-844.4927837011256,-6.214608098422191
3.54,11.96,0,lit_unif,-846.755285980199,-6.214608098422191
4.4,11.43,0,lit_unif,-845.2923885732838,-6.214608098422191
4.03,8.65,0,lit_unif,-844.3628328278321,-6.214608098422191
4.26,10.4,0,lit_unif,-844.725543555731,-6.214608098422191
4.26,10.75,0,lit_unif,-844.725543555731,-6.214608098422191
3.9,13.61,0,lit_unif,-844.5277150176269,-6.214608098422191
3.65,6.71,0,lit_unif,-845.7633440074306,-6.214608098422191
3.97,8.15,0,lit_unif,-844.4024576794943,-6.214608098422191
4.17,10.85,0,lit_unif,-844.4927837011256,-6.214608098422191
4.17,15.55,0,lit_unif,-844.4927837011256,-6.214608098422191
4.17,12.7,0,lit_unif,-844.4927837011256,-6.214608098422191
3.86,14.82,0,lit_unif,-844.63969982037,-6.214608098422191
4.1,13.01,0,lit_unif,-844.3905586819237,-6.214608098422191
4.39,14.49,0,lit_unif,-845.2442353221013,-6.214608098422191
3.77,11.94,0,lit_unif,-845.0063884878341,-6.214608098422191
4.09,13.22,0,lit_unif,-844.3819140747692,-6.214608098422191
4.09,9.26,0,lit_unif,-844.3819140747692,-6.214608098422191
4.09,9.94,0,lit_unif,-844.3819140747692,-6.214608098422191
4.11,4.13,0,lit_unif,-844.4007231255032,-6.214608098422191
3.4,7.88,0,lit_unif,-848.4807851650826,-6.214608098422191
3.66,10.3,0,lit_unif,-845.6877962073795,-6.214608098422191
3.7,4.56,0,lit_unif,-845.4087791215536,-6.214608098422191
4.02,3.87,0,lit_unif,-844.3652649620361,-6.214608098422191
4.02,6.02,0,lit_unif,-844.3652649620361,-6.214608098422191
4.02,7.96,0,lit_unif,-844.3652649620361,-6.214608098422191
4.13,13.03,0,lit_unif,-844.425550785365,-6.214608098422191
4.13,10.77,0,lit_unif,-844.425550785365,-6.214608098422191
4.13,3.39,0,lit_unif,-844.425550785365,-6.214608098422191
4.13,1.1,0,lit_unif,-844.425550785365,-6.214608098422191
4.2,2.46,0,lit_unif,-844.5581297143627,-6.214608098422191
4.14,3.54,0,lit_unif,-844.440183976783,-6.214608098422191
4.03,5.31,0,lit_unif,-844.3628328278321,-6.214608098422191
3.79,2.59,0,lit_unif,-844.9106775458836,-6.214608098422191
3.74,3.31,0,lit_unif,-845.1657961702043,-6.214608098422191
4.31,3.35,0,lit_unif,-844.900723990712,-6.214608098422191
4.28,4.09,0,lit_unif,-844.7918298499378,-6.214608098422191
4.28,4.53,0,lit_unif,-844.7918298499378,-6.214608098422191
3.86,6.67,0,lit_unif,-844.63969982037,-6.214608098422191
3.63,4.44,0,lit_unif,-845.9215475028421,-6.214608098422191
4.4,7.32,0,lit_unif,-845.2923885732838,-6.214608098422191
4.4,12.46,0,lit_unif,-845.2923885732838,-6.214608098422191
4.05,11.43,0,lit_unif,-844.362843255234,-6.214608098422191
4.05,6.89,0,lit_unif,-844.362843255234,-6.214608098422191
4.77,6.95,0,lit_unif,-847.7717590287123,-6.214608098422191
3.69,7.22,0,lit_unif,-845.4751012271603,-6.214608098422191
4.13,11.2,0,lit_unif,-844.425550785365,-6.214608098422191
4.13,10.65,0,lit_unif,-844.425550785365,-6.214608098422191
3.73,6.88,0,lit_unif,-845.223238657946,-6.214608098422191
4.08,8.59,0,lit_unif,-844.3748046612953,-6.214608098422191
4.08,2.12,0,lit_unif,-844.3748046612953,-6.214608098422191
4.65,0.16,0,lit_unif,-846.8317402177596,-6.214608098422191
4.39,0.42,0,lit_unif,-845.2442353221013,-6.214608098422191
4.1,1.27,0,lit_unif,-844.3905586819237,-6.214608098422191
4.38,1.14,0,lit_unif,-845.1972130822116,-6.214608098422191
3.86,3.19,0,lit_unif,-844.63969982037,-6.214608098422191
3.86,2.15,0,lit_unif,-844.63969982037,-6.214608098422191
3.75,4.14,0,lit_unif,-845.1105208007087,-6.214608098422191
4.2,8.11,0,lit_unif,-844.5581297143627,-6.214608098422191
4.2,9.49,0,lit_unif,-844.5581297143627,-6.214608098422191
3.61,7,0,lit_unif,-846.0893790710271,-6.214608098422191
3.63,8.41,0,lit_unif,-845.9215475028421,-6.214608098422191
3.87,7.55,0,lit_unif,-844.6088572156419,-6.214608098422191
3.87,7.46,0,lit_unif,-844.6088572156419,-6.214608098422191
4.22,11.01,0,lit_unif,-844.6085859776484,-6.214608098422191
3.83,13.39,0,lit_unif,-844.7438764441024,-6.214608098422191
3.65,10.76,0,lit_unif,-845.7633440074306,-6.214608098422191
4.04,15.25,0,lit_unif,-844.3620309951817,-6.214608098422191
4.29,15.83,0,lit_unif,-844.8268788193152,-6.214608098422191
4.29,19.82,0,lit_unif,-844.8268788193152,-6.214608098422191
4.27,23.26,0,lit_unif,-844.7580470940485,-6.214608098422191
4.33,23.88,0,lit_unif,-844.97948099671,-6.214608098422191
3.92,26.82,0,lit_unif,-844.4829238114519,-6.214608098422191
4.71,27.95,0,lit_unif,-847.2871557601871,-6.214608098422191
3.88,26.32,0,lit_unif,-844.579924613681,-6.214608098422191
3.95,24.08,0,lit_unif,-844.4293306053261,-6.214608098422191
3.95,24.01,0,lit_unif,-844.4293306053261,-6.214608098422191
3.95,30.29,0,lit_unif,-844.4293306053261,-6.214608098422191
4.24,32.23,0,lit_unif,-844.6644267631193,-6.214608098422191
4.22,35.35,0,lit_unif,-844.6085859776484,-6.214608098422191
3.91,32.47,0,lit_unif,-844.5044012187726,-6.214608098422191
4.13,28.91,0,lit_unif,-844.425550785365,-6.214608098422191
3.89,33.58,0,lit_unif,-844.5528833747485,-6.214608098422191
4.22,34.09,0,lit_unif,-844.6085859776484,-6.214608098422191
4.22,28.21,0,lit_unif,-844.6085859776484,-6.214608098422191
4.15,29.46,0,lit_unif,-844.4562769530287,-6.214608098422191
3.82,30.77,0,lit_unif,-844.7825486571853,-6.214608098422191
4.12,33.76,0,lit_unif,-844.4123921869283,-6.214608098422191
4.52,29.74,0,lit_unif,-845.9543327354417,-6.214608098422191
4.69,29.7,0,lit_unif,-847.132016199403,-6.214608098422191
4.4,30.23,0,lit_unif,-845.2923885732838,-6.214608098422191
4.1,35.24,0,lit_unif,-844.3905586819237,-6.214608098422191
4.1,33.38,0,lit_unif,-844.3905586819237,-6.214608098422191
3.63,34.97,0,lit_unif,-845.9215475028421,-6.214608098422191
4.07,36.82,0,lit_unif,-844.3692459383658,-6.214608098422191
4.51,35.33,0,lit_unif,-845.8934811799604,-6.214608098422191
4.23,33.46,0,lit_unif,-844.6358401347472,-6.214608098422191
4.48,38.98,0,lit_unif,-845.7169618560979,-6.214608098422191
3.92,39.82,0,lit_unif,-844.4829238114519,-6.214608098422191
4.28,37.84,0,lit_unif,-844.7918298499378,-6.214608098422191
4.68,38.48,0,lit_unif,-847.055683682259,-6.214608098422191
3.95,36.2,0,lit_unif,-844.4293306053261,-6.214608098422191
3.95,33.84,0,lit_unif,-844.4293306053261,-6.214608098422191
4.41,38.48,0,lit_unif,-845.3416612339596,-6.214608098422191
4.05,36.08,0,lit_unif,-844.362843255234,-6.214608098422191
3.57,30.98,0,lit_unif,-846.4546633750808,-6.214608098422191
4.21,29.67,0,lit_unif,-844.5826779192316,-6.214608098422191
3.89,30.03,0,lit_unif,-844.5528833747485,-6.214608098422191
3.9,33.32,0,lit_unif,-844.5277150176269,-6.214608098422191
3.9,36.47,0,lit_unif,-844.5277150176269,-6.214608098422191
4.34,39.47,0,lit_unif,-845.0206702060632,-6.214608098422191
4.32,38.82,0,lit_unif,-844.9394947903087,-6.214608098422191
4.32,39.07,0,lit_unif,-844.9394947903087,-6.214608098422191
3.43,39.58,0,lit_unif,-848.0643523902505,-6.214608098422191
4.28,37.96,0,lit_unif,-844.7918298499378,-6.214608098422191
3.79,35.66,0,lit_unif,-844.9106775458836,-6.214608098422191
4.13,37.19,0,lit_unif,-844.425550785365,-6.214608098422191
4.02,36.34,0,lit_unif,-844.3652649620361,-6.214608098422191
4.02,32.72,0,lit_unif,-844.3652649620361,-6.214608098422191
4.27,27.4,0,lit_unif,-844.7580470940485,-6.214608098422191
3.71,23.81,0,lit_unif,-845.344708934009,-6.214608098422191
4.04,23.85,0,lit_unif,-844.3620309951817,-6.214608098422191
4.25,29.65,0,lit_unif,-844.6943323618781,-6.214608098422191
4.25,30.91,0,lit_unif,-844.6943323618781,-6.214608098422191
3.94,32.46,0,lit_unif,-844.4454062833406,-6.214608098422191
4.08,30.76,0,lit_unif,-844.3748046612953,-6.214608098422191
4.36,29.44,0,lit_unif,-845.1066086037836,-6.214608098422191
4.49,24.28,0,lit_unif,-845.7747852598089,-6.214608098422191
4.25,24.14,0,lit_unif,-844.6943323618781,-6.214608098422191
4.25,26.32,0,lit_unif,-844.6943323618781,-6.214608098422191
3.78,27.23,0,lit_unif,-844.9574905014625,-6.214608098422191
4.71,24.67,0,lit_unif,-847.2871557601871,-6.214608098422191
3.76,21.24,0,lit_unif,-845.0573917750988,-6.214608098422191
4.23,24.24,0,lit_unif,-844.6358401347472,-6.214608098422191
3.95,22.46,0,lit_unif,-844.4293306053261,-6.214608098422191
3.95,21.21,0,lit_unif,-844.4293306053261,-6.214608098422191
4.14,18.22,0,lit_unif,-844.440183976783,-6.214608098422191
3.75,18.5,0,lit_unif,-845.1105208007087,-6.214608098422191
3.75,18.21,0,lit_unif,-845.1105208007087,-6.214608098422191
4.22,14.82,0,lit_unif,-844.6085859776484,-6.214608098422191
4.28,12.29,0,lit_unif,-844.7918298499378,-6.214608098422191
3.82,11.65,0,lit_unif,-844.7825486571853,-6.214608098422191
3.82,9.78,0,lit_unif,-844.7825486571853,-6.214608098422191
4.01,7.91,0,lit_unif,-844.3693437518145,-6.214608098422191
4.01,6.7,0,lit_unif,-844.3693437518145,-6.214608098422191
4.01,4.81,0,lit_unif,-844.3693437518145,-6.214608098422191
3.9,3.09,0,lit_unif,-844.5277150176269,-6.214608098422191
4.21,4.01,0,lit_unif,-844.5826779192316,-6.214608098422191
3.99,6.97,0,lit_unif,-844.3825074455513,-6.214608098422191
3.92,10.72,0,lit_unif,-844.4829238114519,-6.214608098422191
4.16,10.33,0,lit_unif,-844.4738150408822,-6.214608098422191
4.16,9.56,0,lit_unif,-844.4738150408822,-6.214608098422191
4.21,7.83,0,lit_unif,-844.5826779192316,-6.214608098422191
4.52,9.03,0,lit_unif,-845.9543327354417,-6.214608098422191
4.52,10.01,0,lit_unif,-845.9543327354417,-6.214608098422191
3.61,9.79,0,lit_unif,-846.0893790710271,-6.214608098422191
4.28,11.55,0,lit_unif,-844.7918298499378,-6.214608098422191
4.28,15.02,0,lit_unif,-844.7918298499378,-6.214608098422191
4.28,14.42,0,lit_unif,-844.7918298499378,-6.214608098422191
4.06,12.89,0,lit_unif,-844.3652535433866,-6.214608098422191
4.06,9.28,0,lit_unif,-844.3652535433866,-6.214608098422191
4.06,7.74,0,lit_unif,-844.3652535433866,-6.214608098422191
3.8,6.68,0,lit_unif,-844.8659295175875,-6.214608098422191
3.6,7.72,0,lit_unif,-846.1769626238878,-6.214608098422191
4.49,9.18,0,lit_unif,-845.7747852598089,-6.214608098422191
4.49,13.14,0,lit_unif,-845.7747852598089,-6.214608098422191
4.05,15.84,0,lit_unif,-844.362843255234,-6.214608098422191
4.05,15.27,0,lit_unif,-844.362843255234,-6.214608098422191
3.66,12.98,0,lit_unif,-845.6877962073795,-6.214608098422191
4.53,9.82,0,lit_unif,-846.0161728834377,-6.214608098422191
3.93,9.83,0,lit_unif,-844.463264784878,-6.214608098422191
3.68,11.23,0,lit_unif,-845.5436968798044,-6.214608098422191
3.87,10.34,0,lit_unif,-844.6088572156419,-6.214608098422191
3.93,10.94,0,lit_unif,-844.463264784878,-6.214608098422191
3.93,6.64,0,lit_unif,-844.463264784878,-6.214608098422191
3.93,12.61,0,lit_unif,-844.463264784878,-6.214608098422191
3.91,14.88,0,lit_unif,-844.5044012187726,-6.214608098422191
3.91,10.84,0,lit_unif,-844.5044012187726,-6.214608098422191
3.91,12.59,0,lit_unif,-844.5044012187726,-6.214608098422191
3.91,10.41,0,lit_unif,-844.5044012187726,-6.214608098422191
3.91,12.05,0,lit_unif,-844.5044012187726,-6.214608098422191
4.24,15.75,0,lit_unif,-844.6644267631193,-6.214608098422191
4.27,10.78,0,lit_unif,-844.7580470940485,-6.214608098422191
4.27,7.2,0,lit_unif,-844.7580470940485,-6.214608098422191
3.88,1.7,0,lit_unif,-844.579924613681,-6.214608098422191
3.88,4.17,0,lit_unif,-844.579924613681,-6.214608098422191
3.88,0.36,0,lit_unif,-844.579924613681,-6.214608098422191
4.57,4.51,0,lit_unif,-846.2732163424506,-6.214608098422191
3.79,4.88,0,lit_unif,-844.9106775458836,-6.214608098422191
4.1,2.58,0,lit_unif,-844.3905586819237,-6.214608098422191
4.33,4.01,0,lit_unif,-844.97948099671,-6.214608098422191
4.09,0.68,0,lit_unif,-844.3819140747692,-6.214608098422191
4.09,0.2,0,lit_unif,-844.3819140747692,-6.214608098422191
4.09,0.32,0,lit_unif,-844.3819140747692,-6.214608098422191
3.87,3.27,0,lit_unif,-844.6088572156419,-6.214608098422191
3.8,0.53,0,lit_unif,-844.8659295175875,-6.214608098422191
3.8,1.22,0,lit_unif,-844.8659295175875,-6.214608098422191
4.63,0.97,0,lit_unif,-846.6867456055495,-6.214608098422191
4.62,1.32,0,lit_unif,-846.6155658664817,-6.214608098422191
4.6,6.66,0,lit_unif,-846.4758878621536,-6.214608098422191
3.82,7.19,0,lit_unif,-844.7825486571853,-6.214608098422191
3.82,10.94,0,lit_unif,-844.7825486571853,-6.214608098422191
4.45,16.08,0,lit_unif,-845.5497178013205,-6.214608098422191
4.45,20.37,0,lit_unif,-845.5497178013205,-6.214608098422191
4.52,23.9,0,lit_unif,-845.9543327354417,-6.214608098422191
3.7,18.74,0,lit_unif,-845.4087791215536,-6.214608098422191
3.9,16.15,0,lit_unif,-844.5277150176269,-6.214608098422191
3.58,21.37,0,lit_unif,-846.3595813017853,-6.214608098422191
4.14,23.14,0,lit_unif,-844.440183976783,-6.214608098422191
3.73,28.08,0,lit_unif,-845.223238657946,-6.214608098422191
3.65,27.23,0,lit_unif,-845.7633440074306,-6.214608098422191
4.21,27.49,0,lit_unif,-844.5826779192316,-6.214608098422191
4.21,30.59,0,lit_unif,-844.5826779192316,-6.214608098422191
4.21,29.59,0,lit_unif,-844.5826779192316,-6.214608098422191
4.21,28.88,0,lit_unif,-844.5826779192316,-6.214608098422191
4.03,36.32,0,lit_unif,-844.3628328278321,-6.214608098422191
4.03,35.26,0,lit_unif,-844.3628328278321,-6.214608098422191
4.22,31.85,0,lit_unif,-844.6085859776484,-6.214608098422191
4.22,35.57,0,lit_unif,-844.6085859776484,-6.214608098422191
3.77,30.92,0,lit_unif,-845.0063884878341,-6.214608098422191
4.34,31.8,0,lit_unif,-845.0206702060632,-6.214608098422191
4.06,31.74,0,lit_unif,-844.3652535433866,-6.214608098422191
4.06,29.34,0,lit_unif,-844.3652535433866,-6.214608098422191
4.06,27.91,0,lit_unif,-844.3652535433866,-6.214608098422191
4.06,26.48,0,lit_unif,-844.3652535433866,-6.214608098422191
3.71,27.3,0,lit_unif,-845.344708934009,-6.214608098422191
4.06,23.96,0,lit_unif,-844.3652535433866,-6.214608098422191
4.17,25.33,0,lit_unif,-844.4927837011256,-6.214608098422191
4.48,24.58,0,lit_unif,-845.7169618560979,-6.214608098422191
4.06,26.15,0,lit_unif,-844.3652535433866,-6.214608098422191
4.06,27.36,0,lit_unif,-844.3652535433866,-6.214608098422191
4.06,24.64,0,lit_unif,-844.3652535433866,-6.214608098422191
4.06,26.31,0,lit_unif,-844.3652535433866,-6.214608098422191
3.69,26.7,0,lit_unif,-845.4751012271603,-6.214608098422191
3.74,24,0,lit_unif,-845.1657961702043,-6.214608098422191
